x-axis,1,N_LBL
second,Volt,Volt
-2.500000E-03,+3.174023390E+00,-199.218750E-03
-2.495000E-03,+3.214062452E+00,-363.281250E-03
-2.490000E-03,+3.255078077E+00,-527.343750E-03
-2.485000E-03,+3.295117140E+00,-695.312500E-03
-2.480000E-03,+3.332226515E+00,-867.187500E-03
-2.475000E-03,+3.370312452E+00,-1.027343750E+00
-2.470000E-03,+3.405468702E+00,-1.195312500E+00
-2.465000E-03,+3.444531202E+00,-1.355468750E+00
-2.460000E-03,+3.484570265E+00,-1.515625000E+00
-2.455000E-03,+3.523632765E+00,-1.671875000E+00
-2.450000E-03,+3.558789015E+00,-1.835937500E+00
-2.445000E-03,+3.597851515E+00,-1.996093750E+00
-2.440000E-03,+3.637890577E+00,-2.152343750E+00
-2.435000E-03,+3.671093702E+00,-2.312500000E+00
-2.430000E-03,+3.705273390E+00,-2.464843750E+00
-2.425000E-03,+3.739453077E+00,-2.613281250E+00
-2.420000E-03,+3.773632765E+00,-2.757812500E+00
-2.415000E-03,+3.804882765E+00,-2.906250000E+00
-2.410000E-03,+3.836132765E+00,-3.046875000E+00
-2.405000E-03,+3.866406202E+00,-3.179687500E+00
-2.400000E-03,+3.897656202E+00,-3.308593750E+00
-2.395000E-03,+3.928906202E+00,-3.441406250E+00
-2.390000E-03,+3.960156202E+00,-3.562500000E+00
-2.385000E-03,+3.988476515E+00,-3.683593750E+00
-2.380000E-03,+4.012890577E+00,-3.800781250E+00
-2.375000E-03,+4.041210890E+00,-3.921875000E+00
-2.370000E-03,+4.067578077E+00,-4.023437500E+00
-2.365000E-03,+4.089062452E+00,-4.128906250E+00
-2.360000E-03,+4.113476515E+00,-4.226562500E+00
-2.355000E-03,+4.138867140E+00,-4.316406250E+00
-2.350000E-03,+4.161328077E+00,-4.394531250E+00
-2.345000E-03,+4.180859327E+00,-4.468750000E+00
-2.340000E-03,+4.200390577E+00,-4.527343750E+00
-2.335000E-03,+4.217968702E+00,-4.574218750E+00
-2.330000E-03,+4.237499952E+00,-4.609375000E+00
-2.325000E-03,+4.255078077E+00,-4.636718750E+00
-2.320000E-03,+4.267773390E+00,-4.656250000E+00
-2.315000E-03,+4.276562452E+00,-4.675781250E+00
-2.310000E-03,+4.293164015E+00,-4.687500000E+00
-2.305000E-03,+4.304882765E+00,-4.699218750E+00
-2.300000E-03,+4.312695265E+00,-4.710937500E+00
-2.295000E-03,+4.321484327E+00,-4.718750000E+00
-2.290000E-03,+4.329296827E+00,-4.726562500E+00
-2.285000E-03,+4.337109327E+00,-4.730468750E+00
-2.280000E-03,+4.341015577E+00,-4.738281250E+00
-2.275000E-03,+4.344921827E+00,-4.738281250E+00
-2.270000E-03,+4.344921827E+00,-4.738281250E+00
-2.265000E-03,+4.347851515E+00,-4.746093750E+00
-2.260000E-03,+4.348828077E+00,-4.742187500E+00
-2.255000E-03,+4.347851515E+00,-4.742187500E+00
-2.250000E-03,+4.343945265E+00,-4.746093750E+00
-2.245000E-03,+4.341992140E+00,-4.746093750E+00
-2.240000E-03,+4.339062452E+00,-4.742187500E+00
-2.235000E-03,+4.333203077E+00,-4.738281250E+00
-2.230000E-03,+4.325390577E+00,-4.738281250E+00
-2.225000E-03,+4.316601515E+00,-4.730468750E+00
-2.220000E-03,+4.308789015E+00,-4.722656250E+00
-2.215000E-03,+4.296093702E+00,-4.714843750E+00
-2.210000E-03,+4.284374952E+00,-4.703125000E+00
-2.205000E-03,+4.269726515E+00,-4.691406250E+00
-2.200000E-03,+4.255078077E+00,-4.675781250E+00
-2.195000E-03,+4.243359327E+00,-4.656250000E+00
-2.190000E-03,+4.226757765E+00,-4.628906250E+00
-2.185000E-03,+4.206249952E+00,-4.597656250E+00
-2.180000E-03,+4.186718702E+00,-4.554687500E+00
