x-axis,1,2
second,Volt,Volt
-2.025000E-03,+2.393554687E+00,+2.503125000E+00
-2.020000E-03,+2.420898437E+00,+2.504101563E+00
-2.015000E-03,+2.450195312E+00,+2.503808594E+00
-2.010000E-03,+2.482421875E+00,+2.504785156E+00
-2.005000E-03,+2.514648437E+00,+2.506250000E+00
-2.000000E-03,+2.542968750E+00,+2.506542969E+00
-1.995000E-03,+2.570312500E+00,+2.506445313E+00
-1.990000E-03,+2.609375000E+00,+2.507812500E+00
-1.985000E-03,+2.640625000E+00,+2.508496094E+00
-1.980000E-03,+2.671875000E+00,+2.508398438E+00
-1.975000E-03,+2.702148437E+00,+2.509570313E+00
-1.970000E-03,+2.740234375E+00,+2.510839844E+00
-1.965000E-03,+2.768554687E+00,+2.511035156E+00
-1.960000E-03,+2.797851562E+00,+2.511523438E+00
-1.955000E-03,+2.830078125E+00,+2.512597656E+00
-1.950000E-03,+2.863281250E+00,+2.512890625E+00
-1.945000E-03,+2.895507812E+00,+2.512792969E+00
-1.940000E-03,+2.927734375E+00,+2.513769531E+00
-1.935000E-03,+2.958007812E+00,+2.514941406E+00
-1.930000E-03,+2.985351562E+00,+2.514453125E+00
-1.925000E-03,+3.023437500E+00,+2.515234375E+00
-1.920000E-03,+3.054687500E+00,+2.516796875E+00
-1.915000E-03,+3.082031250E+00,+2.516699219E+00
-1.910000E-03,+3.105468750E+00,+2.516503906E+00
-1.905000E-03,+3.140625000E+00,+2.517968750E+00
-1.900000E-03,+3.169921875E+00,+2.518847657E+00
-1.895000E-03,+3.194335937E+00,+2.517968750E+00
-1.890000E-03,+3.217773437E+00,+2.518847657E+00
-1.885000E-03,+3.251953125E+00,+2.520312500E+00
-1.880000E-03,+3.280273437E+00,+2.520117188E+00
-1.875000E-03,+3.301757812E+00,+2.520312500E+00
-1.870000E-03,+3.328125000E+00,+2.521484375E+00
-1.865000E-03,+3.355468750E+00,+2.521972657E+00
-1.860000E-03,+3.380859375E+00,+2.521679688E+00
-1.855000E-03,+3.404296875E+00,+2.522558594E+00
-1.850000E-03,+3.428710937E+00,+2.523730469E+00
-1.845000E-03,+3.447265625E+00,+2.523144532E+00
-1.840000E-03,+3.475585937E+00,+2.523437500E+00
-1.835000E-03,+3.500976562E+00,+2.524609375E+00
-1.830000E-03,+3.519531250E+00,+2.524804688E+00
-1.825000E-03,+3.536132812E+00,+2.524218750E+00
-1.820000E-03,+3.563476562E+00,+2.525390625E+00
-1.815000E-03,+3.582031250E+00,+2.526269532E+00
-1.810000E-03,+3.597656250E+00,+2.525683594E+00
-1.805000E-03,+3.610351562E+00,+2.525976563E+00
-1.800000E-03,+3.627929687E+00,+2.527050782E+00
-1.795000E-03,+3.646484375E+00,+2.526855469E+00
-1.790000E-03,+3.657226562E+00,+2.526367188E+00
-1.785000E-03,+3.669921875E+00,+2.526953125E+00
-1.780000E-03,+3.680664062E+00,+2.527343750E+00
-1.775000E-03,+3.695312500E+00,+2.526953125E+00
-1.770000E-03,+3.703125000E+00,+2.527539063E+00
-1.765000E-03,+3.709960937E+00,+2.528320313E+00
-1.760000E-03,+3.714843750E+00,+2.527636719E+00
-1.755000E-03,+3.724609375E+00,+2.527929688E+00
-1.750000E-03,+3.732421875E+00,+2.529101563E+00
-1.745000E-03,+3.732421875E+00,+2.528906250E+00
-1.740000E-03,+3.732421875E+00,+2.528027344E+00
-1.735000E-03,+3.738281250E+00,+2.528515625E+00
-1.730000E-03,+3.744140625E+00,+2.529003907E+00
-1.725000E-03,+3.737304688E+00,+2.528027344E+00
-1.720000E-03,+3.736328125E+00,+2.527832032E+00
-1.715000E-03,+3.737304688E+00,+2.529199219E+00
-1.710000E-03,+3.736328125E+00,+2.528808594E+00
-1.705000E-03,+3.728515625E+00,+2.528320313E+00
-1.700000E-03,+3.723632813E+00,+2.528710938E+00
-1.695000E-03,+3.718750000E+00,+2.528710938E+00
-1.690000E-03,+3.713867188E+00,+2.527734375E+00
-1.685000E-03,+3.707031250E+00,+2.528222657E+00
-1.680000E-03,+3.699218750E+00,+2.528710938E+00
-1.675000E-03,+3.686523438E+00,+2.527636719E+00
-1.670000E-03,+3.679687500E+00,+2.527246094E+00
-1.665000E-03,+3.670898438E+00,+2.528027344E+00
-1.660000E-03,+3.654296875E+00,+2.527246094E+00
-1.655000E-03,+3.640625000E+00,+2.526464844E+00
-1.650000E-03,+3.626953125E+00,+2.526855469E+00
-1.645000E-03,+3.614257813E+00,+2.526953125E+00
-1.640000E-03,+3.595703125E+00,+2.525878907E+00
-1.635000E-03,+3.577148438E+00,+2.525000000E+00
-1.630000E-03,+3.560546875E+00,+2.525488282E+00
-1.625000E-03,+3.542968750E+00,+2.524609375E+00
-1.620000E-03,+3.521484375E+00,+2.523925782E+00
-1.615000E-03,+3.498046875E+00,+2.524121094E+00
-1.610000E-03,+3.477539063E+00,+2.523828125E+00
-1.605000E-03,+3.454101563E+00,+2.522656250E+00
-1.600000E-03,+3.437500000E+00,+2.522558594E+00
-1.595000E-03,+3.409179688E+00,+2.522753907E+00
-1.590000E-03,+3.382812500E+00,+2.521386719E+00
-1.585000E-03,+3.362304688E+00,+2.520410157E+00
-1.580000E-03,+3.340820313E+00,+2.521093750E+00
-1.575000E-03,+3.312500000E+00,+2.520507813E+00
-1.570000E-03,+3.281250000E+00,+2.519042969E+00
-1.565000E-03,+3.261718750E+00,+2.519042969E+00
-1.560000E-03,+3.236328125E+00,+2.519140625E+00
-1.555000E-03,+3.204101563E+00,+2.517675782E+00
-1.550000E-03,+3.173828125E+00,+2.516699219E+00
-1.545000E-03,+3.149414063E+00,+2.517187500E+00
-1.540000E-03,+3.121093750E+00,+2.516308594E+00
-1.535000E-03,+3.090820313E+00,+2.514843750E+00
-1.530000E-03,+3.056640625E+00,+2.514843750E+00
-1.525000E-03,+3.028320313E+00,+2.514453125E+00
-1.520000E-03,+3.000000000E+00,+2.512792969E+00
-1.515000E-03,+2.968750000E+00,+2.512304688E+00
-1.510000E-03,+2.934570313E+00,+2.512695313E+00
-1.505000E-03,+2.898437500E+00,+2.511230469E+00
-1.500000E-03,+2.870117188E+00,+2.510058594E+00
-1.495000E-03,+2.837890625E+00,+2.510156250E+00
-1.490000E-03,+2.805664063E+00,+2.509667969E+00
-1.485000E-03,+2.767578125E+00,+2.508105469E+00
-1.480000E-03,+2.740234375E+00,+2.508203125E+00
-1.475000E-03,+2.711914063E+00,+2.508300781E+00
-1.470000E-03,+2.677734375E+00,+2.506640625E+00
-1.465000E-03,+2.641601563E+00,+2.505761719E+00
-1.460000E-03,+2.610351563E+00,+2.506152344E+00
-1.455000E-03,+2.581054688E+00,+2.505175781E+00
-1.450000E-03,+2.548828125E+00,+2.503906250E+00
-1.445000E-03,+2.519531250E+00,+2.504101563E+00
-1.440000E-03,+2.484375000E+00,+2.503808594E+00
-1.435000E-03,+2.457031250E+00,+2.502246094E+00
-1.430000E-03,+2.430664063E+00,+2.501953125E+00
-1.425000E-03,+2.399414063E+00,+2.501953125E+00
-1.420000E-03,+2.363281250E+00,+2.500878906E+00
-1.415000E-03,+2.339843750E+00,+2.499804687E+00
-1.410000E-03,+2.310546875E+00,+2.500000000E+00
-1.405000E-03,+2.275390625E+00,+2.499218750E+00
-1.400000E-03,+2.243164063E+00,+2.498046875E+00
-1.395000E-03,+2.216796875E+00,+2.497949219E+00
-1.390000E-03,+2.192382813E+00,+2.498144531E+00
-1.385000E-03,+2.162109375E+00,+2.496875000E+00
-1.380000E-03,+2.134765625E+00,+2.496093750E+00
-1.375000E-03,+2.108398438E+00,+2.496679687E+00
-1.370000E-03,+2.088867188E+00,+2.495996094E+00
-1.365000E-03,+2.058593750E+00,+2.495019531E+00
-1.360000E-03,+2.033203125E+00,+2.495312500E+00
-1.355000E-03,+2.006835938E+00,+2.495019531E+00
-1.350000E-03,+1.989257813E+00,+2.493652344E+00
-1.345000E-03,+1.965820313E+00,+2.493359375E+00
-1.340000E-03,+1.943359375E+00,+2.493652344E+00
-1.335000E-03,+1.918945313E+00,+2.492871094E+00
-1.330000E-03,+1.899414063E+00,+2.491601562E+00
-1.325000E-03,+1.882812500E+00,+2.492285156E+00
-1.320000E-03,+1.864257813E+00,+2.492187500E+00
-1.315000E-03,+1.841796875E+00,+2.490820312E+00
-1.310000E-03,+1.829101563E+00,+2.490820312E+00
-1.305000E-03,+1.816406250E+00,+2.491210937E+00
-1.300000E-03,+1.797851563E+00,+2.490722656E+00
-1.295000E-03,+1.782226563E+00,+2.489843750E+00
-1.290000E-03,+1.768554688E+00,+2.490820312E+00
-1.285000E-03,+1.758789063E+00,+2.490332031E+00
-1.280000E-03,+1.747070313E+00,+2.489160156E+00
-1.275000E-03,+1.734375000E+00,+2.489550781E+00
-1.270000E-03,+1.722656250E+00,+2.489648437E+00
-1.265000E-03,+1.717773438E+00,+2.488964844E+00
-1.260000E-03,+1.712890625E+00,+2.488574219E+00
-1.255000E-03,+1.703125000E+00,+2.488964844E+00
-1.250000E-03,+1.696289063E+00,+2.488281250E+00
-1.245000E-03,+1.692382813E+00,+2.487792969E+00
-1.240000E-03,+1.694335937E+00,+2.488574219E+00
-1.235000E-03,+1.688476563E+00,+2.488281250E+00
-1.230000E-03,+1.685546875E+00,+2.487500000E+00
-1.225000E-03,+1.685546875E+00,+2.487792969E+00
-1.220000E-03,+1.692382812E+00,+2.488671875E+00
-1.215000E-03,+1.689453125E+00,+2.487988281E+00
-1.210000E-03,+1.688476563E+00,+2.487695312E+00
-1.205000E-03,+1.694335937E+00,+2.488769531E+00
-1.200000E-03,+1.703125000E+00,+2.488769531E+00
-1.195000E-03,+1.705078125E+00,+2.487988281E+00
-1.190000E-03,+1.709960937E+00,+2.488476562E+00
-1.185000E-03,+1.717773437E+00,+2.489062500E+00
-1.180000E-03,+1.724609375E+00,+2.488574219E+00
-1.175000E-03,+1.736328125E+00,+2.488867187E+00
-1.170000E-03,+1.745117187E+00,+2.489941406E+00
-1.165000E-03,+1.755859375E+00,+2.489746094E+00
-1.160000E-03,+1.767578125E+00,+2.489160156E+00
-1.155000E-03,+1.787109375E+00,+2.490332031E+00
-1.150000E-03,+1.797851562E+00,+2.491210937E+00
-1.145000E-03,+1.810546875E+00,+2.490429687E+00
-1.140000E-03,+1.827148437E+00,+2.491210937E+00
-1.135000E-03,+1.845703125E+00,+2.492187500E+00
-1.130000E-03,+1.864257812E+00,+2.492089844E+00
-1.125000E-03,+1.878906250E+00,+2.491796875E+00
-1.120000E-03,+1.896484375E+00,+2.492675781E+00
-1.115000E-03,+1.921875000E+00,+2.493164062E+00
-1.110000E-03,+1.945312500E+00,+2.492773437E+00
-1.105000E-03,+1.963867187E+00,+2.493554687E+00
-1.100000E-03,+1.983398437E+00,+2.494726562E+00
-1.095000E-03,+2.010742187E+00,+2.494726562E+00
-1.090000E-03,+2.036132812E+00,+2.494824219E+00
-1.085000E-03,+2.058593750E+00,+2.496386719E+00
-1.080000E-03,+2.081054687E+00,+2.496679687E+00
-1.075000E-03,+2.109375000E+00,+2.496679687E+00
-1.070000E-03,+2.137695312E+00,+2.497558594E+00
-1.065000E-03,+2.163085937E+00,+2.498730469E+00
-1.060000E-03,+2.185546875E+00,+2.498437500E+00
-1.055000E-03,+2.214843750E+00,+2.498925781E+00
-1.050000E-03,+2.248046875E+00,+2.500292969E+00
-1.045000E-03,+2.277343750E+00,+2.500585938E+00
-1.040000E-03,+2.302734375E+00,+2.500488281E+00
-1.035000E-03,+2.333984375E+00,+2.501953125E+00
-1.030000E-03,+2.367187500E+00,+2.503027344E+00
-1.025000E-03,+2.399414062E+00,+2.502636719E+00
-1.020000E-03,+2.427734375E+00,+2.503320313E+00
-1.015000E-03,+2.455078125E+00,+2.504785156E+00
-1.010000E-03,+2.488281250E+00,+2.504589844E+00
-1.005000E-03,+2.518554687E+00,+2.504980469E+00
-1.000000E-03,+2.547851562E+00,+2.506445313E+00
-995.000E-06,+2.574218750E+00,+2.506933594E+00
-990.000E-06,+2.608398437E+00,+2.506542969E+00
-985.000E-06,+2.641601562E+00,+2.507910156E+00
-980.000E-06,+2.676757812E+00,+2.509179688E+00
-975.000E-06,+2.705078125E+00,+2.508886719E+00
-970.000E-06,+2.734375000E+00,+2.509375000E+00
-965.000E-06,+2.768554687E+00,+2.511035156E+00
-960.000E-06,+2.802734375E+00,+2.510937500E+00
-955.000E-06,+2.832031250E+00,+2.511035156E+00
-950.000E-06,+2.862304687E+00,+2.512500000E+00
-945.000E-06,+2.899414062E+00,+2.512988281E+00
-940.000E-06,+2.929687500E+00,+2.512890625E+00
-935.000E-06,+2.963867187E+00,+2.513867188E+00
-930.000E-06,+2.992187500E+00,+2.515234375E+00
-925.000E-06,+3.024414062E+00,+2.515429688E+00
-920.000E-06,+3.053710937E+00,+2.515527344E+00
-915.000E-06,+3.083984375E+00,+2.516894532E+00
-910.000E-06,+3.109375000E+00,+2.517285157E+00
-905.000E-06,+3.138671875E+00,+2.516894532E+00
-900.000E-06,+3.171875000E+00,+2.517871094E+00
-895.000E-06,+3.200195312E+00,+2.518652344E+00
-890.000E-06,+3.224609375E+00,+2.518261719E+00
-885.000E-06,+3.248046875E+00,+2.518750000E+00
-880.000E-06,+3.280273437E+00,+2.520410157E+00
-875.000E-06,+3.303710937E+00,+2.520605469E+00
-870.000E-06,+3.328125000E+00,+2.520605469E+00
-865.000E-06,+3.349609375E+00,+2.521679688E+00
-860.000E-06,+3.379882812E+00,+2.522558594E+00
-855.000E-06,+3.403320312E+00,+2.521875000E+00
-850.000E-06,+3.424804687E+00,+2.522656250E+00
-845.000E-06,+3.445312500E+00,+2.523925782E+00
-840.000E-06,+3.470703125E+00,+2.523925782E+00
-835.000E-06,+3.493164062E+00,+2.523730469E+00
-830.000E-06,+3.510742187E+00,+2.525000000E+00
-825.000E-06,+3.530273437E+00,+2.525390625E+00
-820.000E-06,+3.547851562E+00,+2.525000000E+00
-815.000E-06,+3.570312500E+00,+2.526074219E+00
-810.000E-06,+3.585937500E+00,+2.526953125E+00
-805.000E-06,+3.599609375E+00,+2.526562500E+00
-800.000E-06,+3.610351562E+00,+2.526562500E+00
-795.000E-06,+3.631835937E+00,+2.527343750E+00
-790.000E-06,+3.645507812E+00,+2.527246094E+00
-785.000E-06,+3.654296875E+00,+2.526562500E+00
-780.000E-06,+3.664062500E+00,+2.527343750E+00
-775.000E-06,+3.676757812E+00,+2.528027344E+00
-770.000E-06,+3.686523437E+00,+2.527246094E+00
-765.000E-06,+3.691406250E+00,+2.527441407E+00
-760.000E-06,+3.699218750E+00,+2.528320313E+00
-755.000E-06,+3.704101562E+00,+2.528027344E+00
-750.000E-06,+3.713867187E+00,+2.527636719E+00
-745.000E-06,+3.716796875E+00,+2.528320313E+00
-740.000E-06,+3.719726562E+00,+2.528417969E+00
-735.000E-06,+3.718750000E+00,+2.527539063E+00
-730.000E-06,+3.726562500E+00,+2.528125000E+00
-725.000E-06,+3.729492187E+00,+2.528417969E+00
-720.000E-06,+3.723632813E+00,+2.527734375E+00
-715.000E-06,+3.719726563E+00,+2.527539063E+00
-710.000E-06,+3.719726563E+00,+2.528417969E+00
-705.000E-06,+3.720703125E+00,+2.528027344E+00
-700.000E-06,+3.708984375E+00,+2.527050782E+00
-695.000E-06,+3.704101563E+00,+2.527441407E+00
-690.000E-06,+3.700195313E+00,+2.528027344E+00
-685.000E-06,+3.695312500E+00,+2.527246094E+00
-680.000E-06,+3.681640625E+00,+2.527148438E+00
-675.000E-06,+3.673828125E+00,+2.527734375E+00
-670.000E-06,+3.664062500E+00,+2.527050782E+00
-665.000E-06,+3.654296875E+00,+2.526171875E+00
-660.000E-06,+3.641601563E+00,+2.526367188E+00
-655.000E-06,+3.625000000E+00,+2.526269532E+00
-650.000E-06,+3.608398438E+00,+2.525097657E+00
-645.000E-06,+3.596679688E+00,+2.524902344E+00
-640.000E-06,+3.584960938E+00,+2.525195313E+00
-635.000E-06,+3.560546875E+00,+2.524316407E+00
-630.000E-06,+3.541992188E+00,+2.523632813E+00
-625.000E-06,+3.528320313E+00,+2.524218750E+00
-620.000E-06,+3.510742188E+00,+2.524023438E+00
-615.000E-06,+3.487304688E+00,+2.523144532E+00
-610.000E-06,+3.465820313E+00,+2.523144532E+00
-605.000E-06,+3.445312500E+00,+2.523242188E+00
-600.000E-06,+3.428710938E+00,+2.522167969E+00
-595.000E-06,+3.403320313E+00,+2.521679688E+00
-590.000E-06,+3.376953125E+00,+2.521972657E+00
-585.000E-06,+3.357421875E+00,+2.521191407E+00
-580.000E-06,+3.332031250E+00,+2.520117188E+00
-575.000E-06,+3.310546875E+00,+2.520312500E+00
-570.000E-06,+3.282226563E+00,+2.519824219E+00
-565.000E-06,+3.254882813E+00,+2.518554688E+00
-560.000E-06,+3.231445313E+00,+2.518066407E+00
-555.000E-06,+3.208984375E+00,+2.518457032E+00
-550.000E-06,+3.174804688E+00,+2.516992188E+00
-545.000E-06,+3.143554688E+00,+2.515820313E+00
-540.000E-06,+3.123046875E+00,+2.516406250E+00
-535.000E-06,+3.094726563E+00,+2.516308594E+00
-530.000E-06,+3.061523438E+00,+2.514941406E+00
-525.000E-06,+3.029296875E+00,+2.514550781E+00
-520.000E-06,+3.004882813E+00,+2.514355469E+00
-515.000E-06,+2.974609375E+00,+2.513183594E+00
-510.000E-06,+2.941406250E+00,+2.512597656E+00
-505.000E-06,+2.904296875E+00,+2.512792969E+00
-500.000E-06,+2.874023438E+00,+2.512011719E+00
-495.000E-06,+2.843750000E+00,+2.510742188E+00
-490.000E-06,+2.811523438E+00,+2.511132813E+00
-485.000E-06,+2.777343750E+00,+2.510644531E+00
-480.000E-06,+2.742187500E+00,+2.509179688E+00
-475.000E-06,+2.715820313E+00,+2.508300781E+00
-470.000E-06,+2.684570313E+00,+2.508691406E+00
-465.000E-06,+2.649414063E+00,+2.507519531E+00
-460.000E-06,+2.612304688E+00,+2.506054688E+00
-455.000E-06,+2.584960938E+00,+2.505859375E+00
-450.000E-06,+2.554687500E+00,+2.505175781E+00
-445.000E-06,+2.523437500E+00,+2.503613281E+00
-440.000E-06,+2.486328125E+00,+2.503613281E+00
-435.000E-06,+2.459960938E+00,+2.503808594E+00
-430.000E-06,+2.431640625E+00,+2.502734375E+00
-425.000E-06,+2.399414063E+00,+2.501855469E+00
-420.000E-06,+2.368164063E+00,+2.501953125E+00
-415.000E-06,+2.334960938E+00,+2.501171875E+00
-410.000E-06,+2.308593750E+00,+2.500097656E+00
-405.000E-06,+2.277343750E+00,+2.500000000E+00
-400.000E-06,+2.246093750E+00,+2.500000000E+00
-395.000E-06,+2.211914063E+00,+2.498535156E+00
-390.000E-06,+2.190429688E+00,+2.498046875E+00
-385.000E-06,+2.163085938E+00,+2.498046875E+00
-380.000E-06,+2.133789063E+00,+2.496875000E+00
-375.000E-06,+2.104492188E+00,+2.495996094E+00
-370.000E-06,+2.083984375E+00,+2.496386719E+00
-365.000E-06,+2.056640625E+00,+2.496191406E+00
-360.000E-06,+2.028320313E+00,+2.495214844E+00
-355.000E-06,+2.005859375E+00,+2.494921875E+00
-350.000E-06,+1.982421875E+00,+2.495410156E+00
-345.000E-06,+1.964843750E+00,+2.494042969E+00
-340.000E-06,+1.939453125E+00,+2.493750000E+00
-335.000E-06,+1.916992188E+00,+2.493847656E+00
-330.000E-06,+1.895507813E+00,+2.493066406E+00
-325.000E-06,+1.878906250E+00,+2.491992187E+00
-320.000E-06,+1.862304688E+00,+2.492089844E+00
-315.000E-06,+1.843750000E+00,+2.492187500E+00
-310.000E-06,+1.824218750E+00,+2.490917969E+00
-305.000E-06,+1.810546875E+00,+2.490722656E+00
-300.000E-06,+1.801757813E+00,+2.491601562E+00
-295.000E-06,+1.785156250E+00,+2.490722656E+00
-290.000E-06,+1.766601563E+00,+2.489746094E+00
-285.000E-06,+1.758789063E+00,+2.490429687E+00
-280.000E-06,+1.752929688E+00,+2.490332031E+00
-275.000E-06,+1.737304688E+00,+2.488964844E+00
-270.000E-06,+1.727539063E+00,+2.489257812E+00
-265.000E-06,+1.719726563E+00,+2.489843750E+00
-260.000E-06,+1.715820313E+00,+2.489355469E+00
-255.000E-06,+1.708007813E+00,+2.488769531E+00
-250.000E-06,+1.700195313E+00,+2.489257812E+00
-245.000E-06,+1.693359375E+00,+2.489160156E+00
-240.000E-06,+1.693359375E+00,+2.488574219E+00
-235.000E-06,+1.694335938E+00,+2.489160156E+00
-230.000E-06,+1.687500000E+00,+2.489355469E+00
-225.000E-06,+1.686523438E+00,+2.488574219E+00
-220.000E-06,+1.691406250E+00,+2.488476562E+00
-215.000E-06,+1.695312500E+00,+2.489355469E+00
-210.000E-06,+1.694335938E+00,+2.489160156E+00
-205.000E-06,+1.696289062E+00,+2.488671875E+00
-200.000E-06,+1.703125000E+00,+2.489453125E+00
-195.000E-06,+1.712890625E+00,+2.489941406E+00
-190.000E-06,+1.715820312E+00,+2.489355469E+00
-185.000E-06,+1.720703125E+00,+2.489453125E+00
-180.000E-06,+1.731445312E+00,+2.490527344E+00
-175.000E-06,+1.741210937E+00,+2.490136719E+00
-170.000E-06,+1.750000000E+00,+2.489746094E+00
-165.000E-06,+1.760742187E+00,+2.490625000E+00
-160.000E-06,+1.773437500E+00,+2.490917969E+00
-155.000E-06,+1.785156250E+00,+2.490625000E+00
-150.000E-06,+1.803710937E+00,+2.491699219E+00
-145.000E-06,+1.816406250E+00,+2.492285156E+00
-140.000E-06,+1.829101562E+00,+2.491503906E+00
-135.000E-06,+1.846679687E+00,+2.491699219E+00
-130.000E-06,+1.870117187E+00,+2.492773437E+00
-125.000E-06,+1.884765625E+00,+2.493164062E+00
-120.000E-06,+1.899414062E+00,+2.492968750E+00
-115.000E-06,+1.924804687E+00,+2.494042969E+00
-110.000E-06,+1.949218750E+00,+2.494921875E+00
-105.000E-06,+1.970703125E+00,+2.494238281E+00
-100.000E-06,+1.988281250E+00,+2.494628906E+00
-95.000E-06,+2.013671875E+00,+2.495996094E+00
-90.000E-06,+2.038085937E+00,+2.495898437E+00
-85.000E-06,+2.064453125E+00,+2.495800781E+00
-80.000E-06,+2.087890625E+00,+2.497070312E+00
-75.000E-06,+2.111328125E+00,+2.497753906E+00
-70.000E-06,+2.139648437E+00,+2.497363281E+00
