x-axis,1,N_LBL
second,Volt,Volt
-545.00E-06,-311.91409E-03,+981.83584E-03
-544.00E-06,-322.65627E-03,+996.48428E-03
-543.00E-06,-331.44534E-03,+1.00820303E+00
-542.00E-06,-343.16409E-03,+1.01992178E+00
-541.00E-06,-353.90627E-03,+1.03261709E+00
-540.00E-06,-364.64846E-03,+1.04921865E+00
-539.00E-06,-375.39065E-03,+1.06582022E+00
-538.00E-06,-385.15627E-03,+1.08242178E+00
-537.00E-06,-396.87502E-03,+1.09902334E+00
-536.00E-06,-407.61721E-03,+1.11757803E+00
-535.00E-06,-419.33596E-03,+1.13515615E+00
-534.00E-06,-431.05471E-03,+1.15566397E+00
-533.00E-06,-443.75002E-03,+1.17421865E+00
-532.00E-06,-453.51565E-03,+1.19472647E+00
-531.00E-06,-466.21096E-03,+1.21523428E+00
-530.00E-06,-477.92971E-03,+1.23476553E+00
-529.00E-06,-490.62502E-03,+1.25820303E+00
-528.00E-06,-504.29690E-03,+1.27968740E+00
-527.00E-06,-516.99221E-03,+1.30019522E+00
-526.00E-06,-531.64065E-03,+1.32363272E+00
-525.00E-06,-545.31252E-03,+1.34609365E+00
-524.00E-06,-557.03127E-03,+1.37148428E+00
-523.00E-06,-568.75002E-03,+1.39882803E+00
-522.00E-06,-580.46877E-03,+1.42324209E+00
-521.00E-06,-592.18752E-03,+1.45058584E+00
-520.00E-06,-604.88284E-03,+1.47695303E+00
-519.00E-06,-615.62502E-03,+1.50429678E+00
-518.00E-06,-625.39065E-03,+1.53359365E+00
-517.00E-06,-636.13284E-03,+1.56093740E+00
-516.00E-06,-648.82815E-03,+1.59121084E+00
-515.00E-06,-661.52346E-03,+1.61953115E+00
-514.00E-06,-673.24221E-03,+1.64687490E+00
-513.00E-06,-685.93752E-03,+1.67714834E+00
-512.00E-06,-698.63284E-03,+1.70644522E+00
-511.00E-06,-711.32815E-03,+1.73574209E+00
-510.00E-06,-724.02346E-03,+1.76406240E+00
-509.00E-06,-735.74221E-03,+1.79335928E+00
-508.00E-06,-749.41409E-03,+1.82363272E+00
-507.00E-06,-763.08596E-03,+1.85488272E+00
-506.00E-06,-773.82815E-03,+1.88417959E+00
-505.00E-06,-786.52346E-03,+1.91835928E+00
-504.00E-06,-795.31252E-03,+1.94960928E+00
-503.00E-06,-808.00784E-03,+1.98281240E+00
-502.00E-06,-818.75002E-03,+2.01406240E+00
-501.00E-06,-830.46877E-03,+2.04433584E+00
-500.00E-06,-841.21096E-03,+2.07460928E+00
-499.00E-06,-850.00002E-03,+2.10488272E+00
-498.00E-06,-861.71877E-03,+2.13613272E+00
-497.00E-06,-873.43752E-03,+2.16738272E+00
-496.00E-06,-885.15627E-03,+2.19863272E+00
-495.00E-06,-895.89846E-03,+2.22988272E+00
-494.00E-06,-905.66409E-03,+2.26113272E+00
-493.00E-06,-915.42971E-03,+2.29238272E+00
-492.00E-06,-925.19534E-03,+2.32363272E+00
-491.00E-06,-936.91409E-03,+2.35488272E+00
-490.00E-06,-943.75002E-03,+2.38515615E+00
-489.00E-06,-951.56252E-03,+2.41640615E+00
-488.00E-06,-959.37502E-03,+2.44667959E+00
