x-axis,1,N_LBL
second,Volt,Volt
-2.545000E-03,-524.804711E-03,+1.742578030E+00
-2.540000E-03,-539.453149E-03,+1.776757717E+00
-2.535000E-03,-553.125024E-03,+1.811913967E+00
-2.530000E-03,-562.890649E-03,+1.849999905E+00
-2.525000E-03,-575.585961E-03,+1.887109280E+00
-2.520000E-03,-590.234399E-03,+1.923242092E+00
-2.515000E-03,-601.953149E-03,+1.961328030E+00
-2.510000E-03,-611.718774E-03,+2.000390530E+00
-2.505000E-03,-624.414086E-03,+2.035546780E+00
-2.500000E-03,-636.132836E-03,+2.071679592E+00
-2.495000E-03,-646.875024E-03,+2.109765530E+00
-2.490000E-03,-659.570336E-03,+2.144921780E+00
-2.485000E-03,-673.242211E-03,+2.182031155E+00
-2.480000E-03,-683.007836E-03,+2.221093655E+00
-2.475000E-03,-696.679711E-03,+2.258203030E+00
-2.470000E-03,-711.328149E-03,+2.294335842E+00
-2.465000E-03,-721.093774E-03,+2.333398342E+00
-2.460000E-03,-732.812524E-03,+2.370507717E+00
-2.455000E-03,-748.437524E-03,+2.404687405E+00
-2.450000E-03,-760.156274E-03,+2.442773342E+00
-2.445000E-03,-769.921899E-03,+2.479882717E+00
-2.440000E-03,-783.593774E-03,+2.516992092E+00
-2.435000E-03,-797.265649E-03,+2.553124905E+00
-2.430000E-03,-807.031274E-03,+2.592187405E+00
-2.425000E-03,-818.750024E-03,+2.627343655E+00
-2.420000E-03,-831.445336E-03,+2.661523342E+00
-2.415000E-03,-840.234399E-03,+2.696679592E+00
-2.410000E-03,-850.976586E-03,+2.732812405E+00
-2.405000E-03,-864.648461E-03,+2.766992092E+00
-2.400000E-03,-874.414086E-03,+2.801171780E+00
-2.395000E-03,-883.203149E-03,+2.834374905E+00
-2.390000E-03,-895.898461E-03,+2.865624905E+00
-2.385000E-03,-905.664086E-03,+2.896874905E+00
-2.380000E-03,-914.453149E-03,+2.931054592E+00
-2.375000E-03,-923.242211E-03,+2.961328030E+00
-2.370000E-03,-934.960961E-03,+2.993554592E+00
-2.365000E-03,-942.773461E-03,+3.024804592E+00
-2.360000E-03,-951.562524E-03,+3.054101467E+00
-2.355000E-03,-961.328149E-03,+3.083398342E+00
-2.350000E-03,-970.117211E-03,+3.111718655E+00
-2.345000E-03,-976.953149E-03,+3.141992092E+00
-2.340000E-03,-987.695336E-03,+3.170312405E+00
-2.335000E-03,-996.484399E-03,+3.197656155E+00
-2.330000E-03,-1.002343774E+00,+3.224999905E+00
-2.325000E-03,-1.009179711E+00,+3.249413967E+00
-2.320000E-03,-1.018945336E+00,+3.273828030E+00
-2.315000E-03,-1.024804711E+00,+3.299218655E+00
-2.310000E-03,-1.030664086E+00,+3.322656155E+00
-2.305000E-03,-1.039453149E+00,+3.343163967E+00
-2.300000E-03,-1.044335961E+00,+3.364648342E+00
-2.295000E-03,-1.048242211E+00,+3.387109280E+00
-2.290000E-03,-1.055078149E+00,+3.407617092E+00
-2.285000E-03,-1.060937524E+00,+3.427148342E+00
-2.280000E-03,-1.063867211E+00,+3.447656155E+00
-2.275000E-03,-1.069726586E+00,+3.464257717E+00
-2.270000E-03,-1.075585961E+00,+3.479882717E+00
-2.265000E-03,-1.077539086E+00,+3.498437405E+00
-2.260000E-03,-1.080468774E+00,+3.513085842E+00
-2.255000E-03,-1.086328149E+00,+3.527734280E+00
-2.250000E-03,-1.088281274E+00,+3.542382717E+00
-2.245000E-03,-1.090234399E+00,+3.557031155E+00
-2.240000E-03,-1.095117211E+00,+3.566796780E+00
-2.235000E-03,-1.099023461E+00,+3.577538967E+00
-2.230000E-03,-1.098046899E+00,+3.590234280E+00
-2.225000E-03,-1.100976586E+00,+3.599023342E+00
-2.220000E-03,-1.102929711E+00,+3.606835842E+00
-2.215000E-03,-1.101953149E+00,+3.614648342E+00
-2.210000E-03,-1.101953149E+00,+3.621484280E+00
-2.205000E-03,-1.104882836E+00,+3.625390530E+00
-2.200000E-03,-1.103906274E+00,+3.631249905E+00
-2.195000E-03,-1.102929711E+00,+3.636132717E+00
-2.190000E-03,-1.103906274E+00,+3.637109280E+00
-2.185000E-03,-1.103906274E+00,+3.639062405E+00
-2.180000E-03,-1.099023461E+00,+3.641015530E+00
-2.175000E-03,-1.100000024E+00,+3.641015530E+00
-2.170000E-03,-1.098046899E+00,+3.640038967E+00
-2.165000E-03,-1.095117211E+00,+3.639062405E+00
-2.160000E-03,-1.092187524E+00,+3.636132717E+00
-2.155000E-03,-1.091210961E+00,+3.631249905E+00
-2.150000E-03,-1.086328149E+00,+3.628320217E+00
-2.145000E-03,-1.082421899E+00,+3.623437405E+00
-2.140000E-03,-1.080468774E+00,+3.616601467E+00
-2.135000E-03,-1.076562524E+00,+3.609765530E+00
-2.130000E-03,-1.070703149E+00,+3.602929592E+00
