x-axis,1,N_LBL
second,Volt,Volt
-10.04500E-03,-562.40237E-03,+1.98427725E+00
-10.02500E-03,-576.07424E-03,+2.02138662E+00
-10.00500E-03,-588.28127E-03,+2.05849600E+00
-9.98500E-03,-600.73245E-03,+2.09487295E+00
-9.96500E-03,-612.69534E-03,+2.13100576E+00
-9.94500E-03,-624.41409E-03,+2.16860342E+00
-9.92500E-03,-636.13284E-03,+2.20668936E+00
-9.90500E-03,-647.85159E-03,+2.24404287E+00
-9.88500E-03,-660.30276E-03,+2.28188467E+00
-9.86500E-03,-672.26565E-03,+2.31997061E+00
-9.84500E-03,-684.71682E-03,+2.35732412E+00
-9.82500E-03,-698.14456E-03,+2.39296865E+00
-9.80500E-03,-709.61916E-03,+2.43032217E+00
-9.78500E-03,-721.09377E-03,+2.46840811E+00
-9.76500E-03,-734.27737E-03,+2.50649405E+00
-9.74500E-03,-746.48440E-03,+2.54457998E+00
-9.72500E-03,-758.93557E-03,+2.58120108E+00
-9.70500E-03,-771.63088E-03,+2.61733389E+00
-9.68500E-03,-783.59377E-03,+2.65419912E+00
-9.66500E-03,-795.31252E-03,+2.68911123E+00
-9.64500E-03,-807.76370E-03,+2.72402334E+00
-9.62500E-03,-819.72659E-03,+2.75844717E+00
-9.60500E-03,-831.44534E-03,+2.79335928E+00
-9.58500E-03,-842.43166E-03,+2.82631826E+00
-9.56500E-03,-853.17385E-03,+2.85927725E+00
-9.54500E-03,-863.91604E-03,+2.89174795E+00
-9.52500E-03,-874.65823E-03,+2.92397451E+00
-9.50500E-03,-885.40041E-03,+2.95620108E+00
-9.48500E-03,-895.41018E-03,+2.98842764E+00
-9.46500E-03,-905.17581E-03,+3.01992178E+00
-9.44500E-03,-916.40627E-03,+3.05043936E+00
-9.42500E-03,-926.66018E-03,+3.07998037E+00
-9.40500E-03,-935.69338E-03,+3.10927725E+00
-9.38500E-03,-944.48245E-03,+3.13857412E+00
-9.36500E-03,-954.00393E-03,+3.16787100E+00
-9.34500E-03,-963.03713E-03,+3.19570303E+00
-9.32500E-03,-972.55862E-03,+3.22231436E+00
-9.30500E-03,-980.85940E-03,+3.24721670E+00
-9.28500E-03,-988.67190E-03,+3.27309561E+00
-9.26500E-03,-997.21682E-03,+3.29799795E+00
-9.24500E-03,-1.00527346E+00,+3.32167959E+00
-9.22500E-03,-1.01308596E+00,+3.34365225E+00
-9.20500E-03,-1.02016604E+00,+3.36513662E+00
-9.18500E-03,-1.02700198E+00,+3.38808584E+00
-9.16500E-03,-1.03383791E+00,+3.41005850E+00
-9.14500E-03,-1.04067385E+00,+3.43007803E+00
-9.12500E-03,-1.04604495E+00,+3.44887686E+00
-9.10500E-03,-1.05166018E+00,+3.46669912E+00
-9.08500E-03,-1.05678713E+00,+3.48427725E+00
-9.06500E-03,-1.06240237E+00,+3.50185537E+00
-9.04500E-03,-1.06752932E+00,+3.51796865E+00
-9.02500E-03,-1.07167971E+00,+3.53286123E+00
-9.00500E-03,-1.07558596E+00,+3.54824209E+00
-8.98500E-03,-1.08022463E+00,+3.56240225E+00
-8.96500E-03,-1.08437502E+00,+3.57460928E+00
-8.94500E-03,-1.08828127E+00,+3.58632803E+00
-8.92500E-03,-1.09145510E+00,+3.59658194E+00
-8.90500E-03,-1.09511721E+00,+3.60634756E+00
-8.88500E-03,-1.09755862E+00,+3.61538076E+00
-8.86500E-03,-1.10024416E+00,+3.62343740E+00
-8.84500E-03,-1.10244143E+00,+3.62978506E+00
-8.82500E-03,-1.10366213E+00,+3.63564444E+00
-8.80500E-03,-1.10390627E+00,+3.64150381E+00
-8.78500E-03,-1.10537112E+00,+3.64589834E+00
-8.76500E-03,-1.10659182E+00,+3.64833975E+00
-8.74500E-03,-1.10683596E+00,+3.65029287E+00
-8.72500E-03,-1.10683596E+00,+3.65224600E+00
-8.70500E-03,-1.10683596E+00,+3.65346670E+00
-8.68500E-03,-1.10610354E+00,+3.65224600E+00
-8.66500E-03,-1.10585940E+00,+3.65029287E+00
-8.64500E-03,-1.10512698E+00,+3.64833975E+00
-8.62500E-03,-1.10268557E+00,+3.64565420E+00
-8.60500E-03,-1.10048831E+00,+3.64125967E+00
-8.58500E-03,-1.09853518E+00,+3.63564444E+00
-8.56500E-03,-1.09658206E+00,+3.62978506E+00
-8.54500E-03,-1.09316409E+00,+3.62319326E+00
-8.52500E-03,-1.08999026E+00,+3.61635733E+00
-8.50500E-03,-1.08632815E+00,+3.60805655E+00
-8.48500E-03,-1.08315432E+00,+3.59780264E+00
-8.46500E-03,-1.07949221E+00,+3.58632803E+00
-8.44500E-03,-1.07485354E+00,+3.57534170E+00
-8.42500E-03,-1.06923831E+00,+3.56459951E+00
-8.40500E-03,-1.06484377E+00,+3.55092764E+00
-8.38500E-03,-1.06020510E+00,+3.53554678E+00
-8.36500E-03,-1.05532229E+00,+3.52065420E+00
-8.34500E-03,-1.04970706E+00,+3.50454092E+00
-8.32500E-03,-1.04384768E+00,+3.48720694E+00
-8.30500E-03,-1.03725588E+00,+3.46962881E+00
-8.28500E-03,-1.03115237E+00,+3.45131826E+00
-8.26500E-03,-1.02456057E+00,+3.43276358E+00
-8.24500E-03,-1.01699221E+00,+3.41274405E+00
-8.22500E-03,-1.00844729E+00,+3.39077139E+00
-8.20500E-03,-1.00039065E+00,+3.36831045E+00
-8.18500E-03,-993.31057E-03,+3.34731436E+00
-8.16500E-03,-984.27737E-03,+3.32460928E+00
-8.14500E-03,-975.97659E-03,+3.30117178E+00
-8.12500E-03,-967.43166E-03,+3.27626944E+00
-8.10500E-03,-958.64260E-03,+3.25014639E+00
-8.08500E-03,-949.85354E-03,+3.22451162E+00
-8.06500E-03,-941.06448E-03,+3.19838858E+00
-8.04500E-03,-932.27541E-03,+3.17055655E+00
