x-axis,1,N_LBL
second,Volt,Volt
-1.045000E-03,-449.609399E-03,+1.316796780E+00
-1.043000E-03,-459.375024E-03,+1.346093655E+00
-1.041000E-03,-471.093774E-03,+1.375390530E+00
-1.039000E-03,-484.277368E-03,+1.405175686E+00
-1.037000E-03,-497.949243E-03,+1.435937405E+00
-1.035000E-03,-511.132836E-03,+1.466699123E+00
-1.033000E-03,-523.828149E-03,+1.498925686E+00
-1.031000E-03,-536.035180E-03,+1.532128811E+00
-1.029000E-03,-546.777368E-03,+1.564843655E+00
-1.027000E-03,-558.496118E-03,+1.598535061E+00
-1.025000E-03,-570.703149E-03,+1.632226467E+00
-1.023000E-03,-583.886743E-03,+1.665429592E+00
-1.021000E-03,-597.558618E-03,+1.699120998E+00
-1.019000E-03,-609.765649E-03,+1.733300686E+00
-1.017000E-03,-621.484399E-03,+1.766992092E+00
-1.015000E-03,-632.226586E-03,+1.801171780E+00
-1.013000E-03,-642.968774E-03,+1.836816311E+00
-1.011000E-03,-654.687524E-03,+1.871972561E+00
-1.009000E-03,-666.406274E-03,+1.907617092E+00
-1.007000E-03,-678.613305E-03,+1.943749905E+00
-1.005000E-03,-692.285180E-03,+1.978906155E+00
-1.003000E-03,-705.957055E-03,+2.014550686E+00
-1.001000E-03,-718.652368E-03,+2.049706936E+00
-999.000E-06,-730.859399E-03,+2.083886623E+00
-997.000E-06,-743.066430E-03,+2.118554592E+00
-995.000E-06,-754.296899E-03,+2.154687405E+00
-993.000E-06,-765.527368E-03,+2.191796780E+00
-991.000E-06,-777.734399E-03,+2.227441311E+00
-989.000E-06,-790.429711E-03,+2.262109280E+00
-987.000E-06,-804.101586E-03,+2.297265530E+00
-985.000E-06,-816.308618E-03,+2.332910061E+00
-983.000E-06,-827.539086E-03,+2.368066311E+00
-981.000E-06,-837.792993E-03,+2.403222561E+00
-979.000E-06,-847.558618E-03,+2.438867092E+00
-977.000E-06,-857.812524E-03,+2.474023342E+00
-975.000E-06,-868.554711E-03,+2.509667873E+00
-973.000E-06,-880.273461E-03,+2.544824123E+00
-971.000E-06,-891.503930E-03,+2.579492092E+00
-969.000E-06,-901.757836E-03,+2.613183498E+00
-967.000E-06,-911.523461E-03,+2.646386623E+00
-965.000E-06,-921.289086E-03,+2.680566311E+00
-963.000E-06,-930.566430E-03,+2.714745998E+00
-961.000E-06,-938.867211E-03,+2.748437405E+00
-959.000E-06,-947.167993E-03,+2.781152248E+00
-957.000E-06,-955.957055E-03,+2.812402248E+00
-955.000E-06,-965.234399E-03,+2.842187405E+00
-953.000E-06,-975.488305E-03,+2.871972561E+00
-951.000E-06,-984.765649E-03,+2.902245998E+00
-949.000E-06,-992.578149E-03,+2.932519436E+00
-947.000E-06,-999.414086E-03,+2.962792873E+00
-945.000E-06,-1.005761743E+00,+2.993554592E+00
-943.000E-06,-1.013085961E+00,+3.022363186E+00
-941.000E-06,-1.020410180E+00,+3.049706936E+00
-939.000E-06,-1.028710961E+00,+3.076562405E+00
-937.000E-06,-1.036523461E+00,+3.102929592E+00
-935.000E-06,-1.042382836E+00,+3.129785061E+00
-933.000E-06,-1.048242211E+00,+3.156640530E+00
-931.000E-06,-1.052636743E+00,+3.183007717E+00
-929.000E-06,-1.056542993E+00,+3.208398342E+00
-927.000E-06,-1.060937524E+00,+3.232812405E+00
-925.000E-06,-1.065820336E+00,+3.255761623E+00
-923.000E-06,-1.071191430E+00,+3.277245998E+00
-921.000E-06,-1.076074243E+00,+3.297753811E+00
-919.000E-06,-1.080957055E+00,+3.317773342E+00
-917.000E-06,-1.084375024E+00,+3.337304592E+00
-915.000E-06,-1.086816430E+00,+3.356347561E+00
-913.000E-06,-1.089257836E+00,+3.375390530E+00
-911.000E-06,-1.091699243E+00,+3.394921780E+00
-909.000E-06,-1.094140649E+00,+3.412499905E+00
-907.000E-06,-1.096093774E+00,+3.428613186E+00
-905.000E-06,-1.099023461E+00,+3.443261623E+00
-903.000E-06,-1.101464868E+00,+3.456933498E+00
-901.000E-06,-1.103417993E+00,+3.470117092E+00
-899.000E-06,-1.104394555E+00,+3.483300686E+00
-897.000E-06,-1.102929711E+00,+3.496972561E+00
-895.000E-06,-1.101464868E+00,+3.509179592E+00
-893.000E-06,-1.101464868E+00,+3.519433498E+00
-891.000E-06,-1.101953149E+00,+3.528710842E+00
-889.000E-06,-1.101953149E+00,+3.537499905E+00
-887.000E-06,-1.101464868E+00,+3.545312405E+00
-885.000E-06,-1.100488305E+00,+3.552636623E+00
-883.000E-06,-1.098535180E+00,+3.558984280E+00
-881.000E-06,-1.096093774E+00,+3.564843655E+00
-879.000E-06,-1.093652368E+00,+3.569238186E+00
-877.000E-06,-1.090234399E+00,+3.572656155E+00
-875.000E-06,-1.087304711E+00,+3.575585842E+00
-873.000E-06,-1.084863305E+00,+3.577050686E+00
-871.000E-06,-1.082421899E+00,+3.576562405E+00
-869.000E-06,-1.079492211E+00,+3.576074123E+00
-867.000E-06,-1.075097680E+00,+3.575585842E+00
-865.000E-06,-1.070214868E+00,+3.573632717E+00
-863.000E-06,-1.063867211E+00,+3.571679592E+00
-861.000E-06,-1.057519555E+00,+3.569238186E+00
-859.000E-06,-1.052636743E+00,+3.564355373E+00
-857.000E-06,-1.048242211E+00,+3.558007717E+00
-855.000E-06,-1.044335961E+00,+3.551171780E+00
