x-axis,1,N_LBL
second,Volt,Volt
-2.500000E-03,+2.872070313E+00,-8.515625E-03
-2.495000E-03,+2.902343750E+00,-9.765625E-03
-2.490000E-03,+2.928710938E+00,-8.984375E-03
-2.485000E-03,+2.956054688E+00,-10.234375E-03
-2.480000E-03,+2.985351563E+00,-12.187500E-03
-2.475000E-03,+3.012695313E+00,-11.718750E-03
-2.470000E-03,+3.038085937E+00,-12.187500E-03
-2.465000E-03,+3.063476562E+00,-14.296875E-03
-2.460000E-03,+3.089843750E+00,-14.687500E-03
-2.455000E-03,+3.116210937E+00,-14.062500E-03
-2.450000E-03,+3.141601562E+00,-16.171875E-03
-2.445000E-03,+3.162109375E+00,-17.109375E-03
-2.440000E-03,+3.184570312E+00,-16.015625E-03
-2.435000E-03,+3.207031250E+00,-17.265625E-03
-2.430000E-03,+3.228515625E+00,-18.984375E-03
-2.425000E-03,+3.248046875E+00,-17.812500E-03
-2.420000E-03,+3.266601562E+00,-18.359375E-03
-2.415000E-03,+3.284179687E+00,-20.312500E-03
-2.410000E-03,+3.303710937E+00,-20.468750E-03
-2.405000E-03,+3.323242187E+00,-19.921875E-03
-2.400000E-03,+3.336914062E+00,-21.640625E-03
-2.395000E-03,+3.350585937E+00,-22.265625E-03
-2.390000E-03,+3.368164062E+00,-21.328125E-03
-2.385000E-03,+3.384765625E+00,-22.421874E-03
-2.380000E-03,+3.395507812E+00,-23.749999E-03
-2.375000E-03,+3.406250000E+00,-22.734374E-03
-2.370000E-03,+3.419921875E+00,-22.734374E-03
-2.365000E-03,+3.428710937E+00,-24.687499E-03
-2.360000E-03,+3.440429687E+00,-24.140624E-03
-2.355000E-03,+3.449218750E+00,-23.593749E-03
-2.350000E-03,+3.453125000E+00,-25.546874E-03
-2.345000E-03,+3.461914062E+00,-25.859374E-03
-2.340000E-03,+3.471679687E+00,-24.765624E-03
-2.335000E-03,+3.476562500E+00,-25.781249E-03
-2.330000E-03,+3.475585938E+00,-26.718749E-03
-2.325000E-03,+3.479492187E+00,-25.546874E-03
-2.320000E-03,+3.482421875E+00,-25.703124E-03
-2.315000E-03,+3.485351563E+00,-27.187499E-03
-2.310000E-03,+3.482421875E+00,-26.171874E-03
-2.305000E-03,+3.481445313E+00,-25.781249E-03
-2.300000E-03,+3.480468750E+00,-27.343749E-03
-2.295000E-03,+3.480468750E+00,-27.421874E-03
-2.290000E-03,+3.475585938E+00,-26.015624E-03
-2.285000E-03,+3.467773438E+00,-26.874999E-03
-2.280000E-03,+3.459960938E+00,-27.499999E-03
-2.275000E-03,+3.456054688E+00,-25.859374E-03
-2.270000E-03,+3.450195313E+00,-25.937499E-03
-2.265000E-03,+3.437500000E+00,-26.796874E-03
-2.260000E-03,+3.429687500E+00,-25.781249E-03
-2.255000E-03,+3.422851563E+00,-24.921874E-03
-2.250000E-03,+3.414062500E+00,-26.093749E-03
-2.245000E-03,+3.396484375E+00,-25.312499E-03
-2.240000E-03,+3.383789063E+00,-23.984374E-03
-2.235000E-03,+3.369140625E+00,-24.765624E-03
-2.230000E-03,+3.356445313E+00,-25.390624E-03
-2.225000E-03,+3.339843750E+00,-23.437499E-03
-2.220000E-03,+3.321289063E+00,-23.281249E-03
-2.215000E-03,+3.301757813E+00,-24.140624E-03
-2.210000E-03,+3.287109375E+00,-22.656249E-03
-2.205000E-03,+3.272460938E+00,-22.265625E-03
-2.200000E-03,+3.248046875E+00,-23.124999E-03
-2.195000E-03,+3.223632813E+00,-22.265625E-03
-2.190000E-03,+3.208007813E+00,-20.546875E-03
-2.185000E-03,+3.189453125E+00,-21.328125E-03
-2.180000E-03,+3.162109375E+00,-21.171875E-03
-2.175000E-03,+3.136718750E+00,-19.062500E-03
-2.170000E-03,+3.115234375E+00,-18.984375E-03
-2.165000E-03,+3.090820313E+00,-20.000000E-03
-2.160000E-03,+3.068359375E+00,-18.125000E-03
-2.155000E-03,+3.041015625E+00,-17.265625E-03
-2.150000E-03,+3.010742188E+00,-17.890625E-03
-2.145000E-03,+2.988281250E+00,-17.109375E-03
-2.140000E-03,+2.965820313E+00,-15.234375E-03
-2.135000E-03,+2.931640625E+00,-15.781250E-03
-2.130000E-03,+2.898437500E+00,-15.390625E-03
-2.125000E-03,+2.875976563E+00,-13.281250E-03
-2.120000E-03,+2.850585938E+00,-13.125000E-03
-2.115000E-03,+2.816406250E+00,-13.281250E-03
-2.110000E-03,+2.786132813E+00,-11.640625E-03
-2.105000E-03,+2.760742188E+00,-10.390625E-03
-2.100000E-03,+2.730468750E+00,-10.937500E-03
-2.095000E-03,+2.700195313E+00,-9.375000E-03
-2.090000E-03,+2.667968750E+00,-7.734375E-03
-2.085000E-03,+2.635742188E+00,-8.359375E-03
-2.080000E-03,+2.606445313E+00,-7.578125E-03
-2.075000E-03,+2.578125000E+00,-5.625000E-03
-2.070000E-03,+2.544921875E+00,-5.703125E-03
-2.065000E-03,+2.510742188E+00,-5.937500E-03
-2.060000E-03,+2.485351563E+00,-4.062500E-03
-2.055000E-03,+2.458007813E+00,-3.203125E-03
-2.050000E-03,+2.424804688E+00,-3.671875E-03
-2.045000E-03,+2.394531250E+00,-2.031250E-03
-2.040000E-03,+2.366210938E+00,-234.375E-06
-2.035000E-03,+2.333007813E+00,-937.500E-06
-2.030000E-03,+2.303710938E+00,-625.000E-06
-2.025000E-03,+2.274414063E+00,+1.484375E-03
-2.020000E-03,+2.242187500E+00,+1.484375E-03
-2.015000E-03,+2.211914063E+00,+1.562500E-03
-2.010000E-03,+2.183593750E+00,+3.437500E-03
-2.005000E-03,+2.158203125E+00,+3.984375E-03
-2.000000E-03,+2.124023438E+00,+3.281250E-03
-1.995000E-03,+2.094726563E+00,+5.156250E-03
-1.990000E-03,+2.070312500E+00,+6.953125E-03
-1.985000E-03,+2.042968750E+00,+5.859375E-03
-1.980000E-03,+2.012695313E+00,+7.031250E-03
-1.975000E-03,+1.987304688E+00,+9.140625E-03
-1.970000E-03,+1.958007813E+00,+8.828125E-03
-1.965000E-03,+1.930664063E+00,+8.593750E-03
-1.960000E-03,+1.909179688E+00,+10.781250E-03
-1.955000E-03,+1.881835938E+00,+11.093750E-03
-1.950000E-03,+1.853515625E+00,+10.625000E-03
-1.945000E-03,+1.836914063E+00,+12.031250E-03
-1.940000E-03,+1.817382813E+00,+13.359375E-03
-1.935000E-03,+1.789062500E+00,+12.578125E-03
-1.930000E-03,+1.768554688E+00,+13.671875E-03
-1.925000E-03,+1.753906250E+00,+15.468750E-03
-1.920000E-03,+1.733398438E+00,+15.000000E-03
-1.915000E-03,+1.711914063E+00,+15.000000E-03
-1.910000E-03,+1.695312500E+00,+16.953125E-03
-1.905000E-03,+1.676757813E+00,+17.031250E-03
-1.900000E-03,+1.659179688E+00,+16.328125E-03
-1.895000E-03,+1.646484375E+00,+17.890625E-03
-1.890000E-03,+1.630859375E+00,+18.906250E-03
-1.885000E-03,+1.613281250E+00,+17.968750E-03
-1.880000E-03,+1.603515625E+00,+18.671875E-03
-1.875000E-03,+1.591796875E+00,+20.390625E-03
-1.870000E-03,+1.578125000E+00,+19.531250E-03
-1.865000E-03,+1.566406250E+00,+19.453125E-03
-1.860000E-03,+1.559570313E+00,+21.250000E-03
-1.855000E-03,+1.548828125E+00,+21.093750E-03
-1.850000E-03,+1.540039063E+00,+20.156250E-03
-1.845000E-03,+1.536132813E+00,+21.562500E-03
-1.840000E-03,+1.528320313E+00,+22.109375E-03
-1.835000E-03,+1.522460938E+00,+20.625000E-03
-1.830000E-03,+1.523437500E+00,+21.406250E-03
-1.825000E-03,+1.522460938E+00,+22.890624E-03
-1.820000E-03,+1.516601563E+00,+21.640625E-03
-1.815000E-03,+1.514648438E+00,+21.718750E-03
-1.810000E-03,+1.517578125E+00,+23.046874E-03
-1.805000E-03,+1.518554688E+00,+22.343750E-03
