x-axis,1,N_LBL
second,Volt,Volt
-10.00000E-03,+1.99121094E+00,+2.50000E-03
-9.98000E-03,+1.96093750E+00,+3.35937E-03
-9.96000E-03,+1.93164063E+00,+4.37500E-03
-9.94000E-03,+1.90429688E+00,+5.00000E-03
-9.92000E-03,+1.87792969E+00,+5.85937E-03
-9.90000E-03,+1.85449219E+00,+6.95312E-03
-9.88000E-03,+1.83203125E+00,+7.81250E-03
-9.86000E-03,+1.80761719E+00,+8.67187E-03
-9.84000E-03,+1.78417969E+00,+9.45312E-03
-9.82000E-03,+1.76367188E+00,+10.07812E-03
-9.80000E-03,+1.74414063E+00,+11.25000E-03
-9.78000E-03,+1.72656250E+00,+12.10937E-03
-9.76000E-03,+1.70800781E+00,+12.65625E-03
-9.74000E-03,+1.69140625E+00,+13.12500E-03
-9.72000E-03,+1.67675781E+00,+13.90625E-03
-9.70000E-03,+1.66308594E+00,+14.84375E-03
-9.68000E-03,+1.65136719E+00,+15.46875E-03
-9.66000E-03,+1.63867188E+00,+15.78125E-03
-9.64000E-03,+1.62695313E+00,+16.40625E-03
-9.62000E-03,+1.61718750E+00,+17.10937E-03
-9.60000E-03,+1.60937500E+00,+17.73437E-03
-9.58000E-03,+1.60253906E+00,+18.51562E-03
-9.56000E-03,+1.59863281E+00,+18.67187E-03
-9.54000E-03,+1.59277344E+00,+18.75000E-03
-9.52000E-03,+1.58789063E+00,+19.29687E-03
-9.50000E-03,+1.58789063E+00,+20.23437E-03
-9.48000E-03,+1.58691406E+00,+20.46875E-03
-9.46000E-03,+1.58789063E+00,+20.46875E-03
-9.44000E-03,+1.58984375E+00,+20.62500E-03
-9.42000E-03,+1.59277344E+00,+21.48437E-03
-9.40000E-03,+1.59667969E+00,+21.87500E-03
-9.38000E-03,+1.60449219E+00,+21.64062E-03
-9.36000E-03,+1.61132812E+00,+21.71875E-03
-9.34000E-03,+1.61816406E+00,+22.03125E-03
-9.32000E-03,+1.62695312E+00,+22.42187E-03
-9.30000E-03,+1.63769531E+00,+22.42187E-03
-9.28000E-03,+1.65136719E+00,+22.10937E-03
-9.26000E-03,+1.66308594E+00,+22.18750E-03
-9.24000E-03,+1.67773437E+00,+22.26562E-03
-9.22000E-03,+1.69140625E+00,+22.42187E-03
-9.20000E-03,+1.70800781E+00,+22.34375E-03
-9.18000E-03,+1.72656250E+00,+22.10937E-03
-9.16000E-03,+1.74609375E+00,+21.79687E-03
-9.14000E-03,+1.76757812E+00,+21.56250E-03
-9.12000E-03,+1.78710937E+00,+21.56250E-03
-9.10000E-03,+1.80957031E+00,+21.17187E-03
-9.08000E-03,+1.83300781E+00,+20.78125E-03
-9.06000E-03,+1.85644531E+00,+20.31250E-03
-9.04000E-03,+1.88183594E+00,+20.07812E-03
-9.02000E-03,+1.90820312E+00,+19.92187E-03
-9.00000E-03,+1.93457031E+00,+19.37500E-03
-8.98000E-03,+1.96386719E+00,+18.75000E-03
-8.96000E-03,+1.99414062E+00,+18.20312E-03
-8.94000E-03,+2.02441406E+00,+18.04687E-03
-8.92000E-03,+2.05175781E+00,+17.73437E-03
-8.90000E-03,+2.08105469E+00,+17.03125E-03
-8.88000E-03,+2.11328125E+00,+15.93750E-03
-8.86000E-03,+2.14550781E+00,+15.39062E-03
-8.84000E-03,+2.17675781E+00,+15.00000E-03
-8.82000E-03,+2.20800781E+00,+14.37500E-03
-8.80000E-03,+2.24023437E+00,+13.82812E-03
-8.78000E-03,+2.27343750E+00,+12.57812E-03
-8.76000E-03,+2.30957031E+00,+11.79687E-03
-8.74000E-03,+2.34472656E+00,+11.25000E-03
-8.72000E-03,+2.37890625E+00,+10.70312E-03
-8.70000E-03,+2.41210937E+00,+9.92187E-03
-8.68000E-03,+2.44531250E+00,+8.67187E-03
-8.66000E-03,+2.47851562E+00,+7.73437E-03
-8.64000E-03,+2.51074219E+00,+7.26562E-03
-8.62000E-03,+2.54492187E+00,+6.25000E-03
-8.60000E-03,+2.57812500E+00,+5.15625E-03
