x-axis,1,N_LBL
second,Volt,Volt
-2.500000E-06,+2.453124999302E+00,-11.874999735E-03
-2.495000E-06,+2.449609374249E+00,-6.874999846E-03
-2.490000E-06,+2.444531249173E+00,-10.156249773E-03
-2.485000E-06,+2.445312499185E+00,-12.421874722E-03
-2.480000E-06,+2.444335936671E+00,-12.499999721E-03
-2.475000E-06,+2.442773436647E+00,-12.890624712E-03
-2.470000E-06,+2.440820311618E+00,-14.531249675E-03
-2.465000E-06,+2.438085936577E+00,-14.374999679E-03
-2.460000E-06,+2.439843749104E+00,-16.171874639E-03
-2.455000E-06,+2.439648436601E+00,-14.296874680E-03
-2.450000E-06,+2.435156249034E+00,-14.374999679E-03
-2.445000E-06,+2.428710936438E+00,-15.937499644E-03
-2.440000E-06,+2.427734373923E+00,-12.265624726E-03
-2.435000E-06,+2.427148436414E+00,-18.281249591E-03
-2.430000E-06,+2.427148436414E+00,-21.171874527E-03
-2.425000E-06,+2.425781248894E+00,-18.906249577E-03
-2.420000E-06,+2.426562498906E+00,-21.015624530E-03
-2.415000E-06,+2.425781248894E+00,-20.156249549E-03
-2.410000E-06,+2.424609373877E+00,-19.921874555E-03
-2.405000E-06,+2.421484373830E+00,-21.249999525E-03
-2.400000E-06,+2.422656248847E+00,-19.687499560E-03
-2.395000E-06,+2.421484373830E+00,-21.640624516E-03
-2.390000E-06,+2.422460936345E+00,-23.906249466E-03
-2.385000E-06,+2.416796873760E+00,-24.374999455E-03
-2.380000E-06,+2.419335936298E+00,-22.421874499E-03
-2.375000E-06,+2.419921873807E+00,-24.765624446E-03
-2.370000E-06,+2.423046873853E+00,-20.156249549E-03
-2.365000E-06,+2.417773436275E+00,-24.687499448E-03
-2.360000E-06,+2.420898436321E+00,-20.781249536E-03
-2.355000E-06,+2.415624998743E+00,-26.171874415E-03
-2.350000E-06,+2.422460936345E+00,-25.781249424E-03
-2.345000E-06,+2.421874998836E+00,-26.562499406E-03
-2.340000E-06,+2.419531248801E+00,-23.515624474E-03
-2.335000E-06,+2.418945311292E+00,-24.531249452E-03
-2.330000E-06,+2.419531248801E+00,-26.171874415E-03
-2.325000E-06,+2.422656248847E+00,-25.937499420E-03
-2.320000E-06,+2.424023436368E+00,-27.265624391E-03
-2.315000E-06,+2.419921873807E+00,-27.187499392E-03
-2.310000E-06,+2.419335936298E+00,-28.046874373E-03
-2.305000E-06,+2.424218748871E+00,-27.421874387E-03
-2.300000E-06,+2.425585936391E+00,-27.890624377E-03
-2.295000E-06,+2.427734373923E+00,-26.562499406E-03
-2.290000E-06,+2.423632811362E+00,-25.781249424E-03
-2.285000E-06,+2.428124998929E+00,-25.546874429E-03
-2.280000E-06,+2.430273436461E+00,-26.640624405E-03
-2.275000E-06,+2.430859373970E+00,-28.437499364E-03
-2.270000E-06,+2.432031248987E+00,-27.187499392E-03
-2.265000E-06,+2.434960936531E+00,-28.046874373E-03
-2.260000E-06,+2.436523436554E+00,-25.390624432E-03
-2.255000E-06,+2.435546874040E+00,-24.062499462E-03
-2.250000E-06,+2.435156249034E+00,-25.546874429E-03
