x-axis,1,N_LBL
second,Volt,Volt
-100.0000E-03,+1.9472656E+00,+3.5937E-03
-99.8000E-03,+1.9179688E+00,+6.6406E-03
-99.6000E-03,+1.8974609E+00,+9.5312E-03
-99.4000E-03,+1.8876953E+00,+12.0312E-03
-99.2000E-03,+1.8876953E+00,+14.2969E-03
-99.0000E-03,+1.8984375E+00,+16.5625E-03
-98.8000E-03,+1.9169922E+00,+18.4375E-03
-98.6000E-03,+1.9462891E+00,+20.3125E-03
-98.4000E-03,+1.9843750E+00,+21.4062E-03
-98.2000E-03,+2.0302734E+00,+22.0312E-03
-98.0000E-03,+2.0820313E+00,+22.8125E-03
-97.8000E-03,+2.1416016E+00,+22.8125E-03
-97.6000E-03,+2.2060547E+00,+22.4219E-03
-97.4000E-03,+2.2763672E+00,+21.7187E-03
-97.2000E-03,+2.3505859E+00,+20.5469E-03
-97.0000E-03,+2.4257813E+00,+19.2969E-03
-96.8000E-03,+2.4970703E+00,+17.5781E-03
-96.6000E-03,+2.5732422E+00,+15.3906E-03
-96.4000E-03,+2.6494141E+00,+13.1250E-03
-96.2000E-03,+2.7236328E+00,+10.5469E-03
-96.0000E-03,+2.7919922E+00,+7.8906E-03
-95.8000E-03,+2.8564453E+00,+4.9219E-03
-95.6000E-03,+2.9160156E+00,+2.0312E-03
-95.4000E-03,+2.9687500E+00,-1.0156E-03
-95.2000E-03,+3.0136719E+00,-4.0625E-03
-95.0000E-03,+3.0507813E+00,-7.1094E-03
-94.8000E-03,+3.0791016E+00,-10.2344E-03
-94.6000E-03,+3.0986328E+00,-13.1250E-03
-94.4000E-03,+3.1083984E+00,-15.9375E-03
-94.2000E-03,+3.1083984E+00,-18.2812E-03
-94.0000E-03,+3.0986328E+00,-20.5469E-03
-93.8000E-03,+3.0800781E+00,-22.5781E-03
-93.6000E-03,+3.0517578E+00,-24.0625E-03
-93.4000E-03,+3.0146484E+00,-25.1562E-03
-93.2000E-03,+2.9677734E+00,-26.0937E-03
-93.0000E-03,+2.9140625E+00,-26.7187E-03
-92.8000E-03,+2.8554687E+00,-26.8750E-03
-92.6000E-03,+2.7910156E+00,-26.4844E-03
-92.4000E-03,+2.7226562E+00,-25.7812E-03
-92.2000E-03,+2.6484375E+00,-24.6875E-03
-92.0000E-03,+2.5742187E+00,-23.3594E-03
-91.8000E-03,+2.4990234E+00,-21.4844E-03
-91.6000E-03,+2.4267578E+00,-19.5312E-03
-91.4000E-03,+2.3496094E+00,-17.1094E-03
-91.2000E-03,+2.2753906E+00,-14.6094E-03
-91.0000E-03,+2.2050781E+00,-11.6406E-03
-90.8000E-03,+2.1416016E+00,-8.9062E-03
-90.6000E-03,+2.0810547E+00,-5.9375E-03
-90.4000E-03,+2.0302734E+00,-2.9687E-03
-90.2000E-03,+1.9843750E+00,-78.1E-06
-90.0000E-03,+1.9462891E+00,+3.0469E-03
-89.8000E-03,+1.9169922E+00,+5.8594E-03
-89.6000E-03,+1.8984375E+00,+8.8281E-03
-89.4000E-03,+1.8886719E+00,+11.5625E-03
-89.2000E-03,+1.8886719E+00,+13.9844E-03
-89.0000E-03,+1.8964844E+00,+16.3281E-03
-88.8000E-03,+1.9150391E+00,+18.1250E-03
-88.6000E-03,+1.9433594E+00,+19.5312E-03
-88.4000E-03,+1.9833984E+00,+20.7812E-03
-88.2000E-03,+2.0283203E+00,+21.5625E-03
-88.0000E-03,+2.0800781E+00,+22.2656E-03
-87.8000E-03,+2.1406250E+00,+22.3437E-03
-87.6000E-03,+2.2050781E+00,+22.3437E-03
-87.4000E-03,+2.2734375E+00,+21.5625E-03
-87.2000E-03,+2.3466797E+00,+20.4687E-03
-87.0000E-03,+2.4228516E+00,+19.0625E-03
-86.8000E-03,+2.4951172E+00,+17.2656E-03
-86.6000E-03,+2.5703125E+00,+15.1562E-03
-86.4000E-03,+2.6464844E+00,+12.8125E-03
-86.2000E-03,+2.7207031E+00,+10.1562E-03
-86.0000E-03,+2.7880859E+00,+7.2656E-03
-85.8000E-03,+2.8535156E+00,+4.5312E-03
-85.6000E-03,+2.9140625E+00,+1.7187E-03
-85.4000E-03,+2.9687500E+00,-1.3281E-03
-85.2000E-03,+3.0146484E+00,-4.0625E-03
-85.0000E-03,+3.0507813E+00,-7.1875E-03
-84.8000E-03,+3.0791016E+00,-10.3125E-03
-84.6000E-03,+3.0966797E+00,-13.1250E-03
-84.4000E-03,+3.1074219E+00,-16.0937E-03
-84.2000E-03,+3.1083984E+00,-18.7500E-03
-84.0000E-03,+3.0976562E+00,-20.9375E-03
-83.8000E-03,+3.0800781E+00,-22.8906E-03
-83.6000E-03,+3.0527344E+00,-24.3750E-03
-83.4000E-03,+3.0156250E+00,-25.5469E-03
-83.2000E-03,+2.9697266E+00,-26.4062E-03
-83.0000E-03,+2.9140625E+00,-27.0312E-03
-82.8000E-03,+2.8544922E+00,-26.8750E-03
-82.6000E-03,+2.7900391E+00,-26.8750E-03
-82.4000E-03,+2.7216797E+00,-26.1719E-03
-82.2000E-03,+2.6484375E+00,-24.9219E-03
-82.0000E-03,+2.5732422E+00,-23.6719E-03
-81.8000E-03,+2.4980469E+00,-21.7969E-03
-81.6000E-03,+2.4248047E+00,-19.7656E-03
-81.4000E-03,+2.3505859E+00,-17.1875E-03
-81.2000E-03,+2.2763672E+00,-14.5312E-03
-81.0000E-03,+2.2070312E+00,-11.6406E-03
-80.8000E-03,+2.1435547E+00,-8.8281E-03
-80.6000E-03,+2.0830078E+00,-5.8594E-03
-80.4000E-03,+2.0302734E+00,-2.8906E-03
-80.2000E-03,+1.9853516E+00,+390.6E-06
-80.0000E-03,+1.9462891E+00,+3.3594E-03
-79.8000E-03,+1.9189453E+00,+6.2500E-03
-79.6000E-03,+1.8984375E+00,+9.1406E-03
-79.4000E-03,+1.8896484E+00,+11.6406E-03
-79.2000E-03,+1.8896484E+00,+14.3750E-03
-79.0000E-03,+1.8994141E+00,+16.2500E-03
-78.8000E-03,+1.9189453E+00,+18.1250E-03
-78.6000E-03,+1.9462891E+00,+19.8437E-03
-78.4000E-03,+1.9843750E+00,+20.8594E-03
-78.2000E-03,+2.0302734E+00,+21.7969E-03
-78.0000E-03,+2.0830078E+00,+22.1875E-03
-77.8000E-03,+2.1425781E+00,+22.3437E-03
-77.6000E-03,+2.2070313E+00,+22.1094E-03
-77.4000E-03,+2.2753906E+00,+21.4844E-03
-77.2000E-03,+2.3505859E+00,+20.5469E-03
-77.0000E-03,+2.4257813E+00,+19.1406E-03
-76.8000E-03,+2.4980469E+00,+17.3437E-03
-76.6000E-03,+2.5742188E+00,+15.4687E-03
-76.4000E-03,+2.6494141E+00,+13.1250E-03
-76.2000E-03,+2.7216797E+00,+10.3125E-03
-76.0000E-03,+2.7900391E+00,+7.4219E-03
-75.8000E-03,+2.8544922E+00,+4.7656E-03
-75.6000E-03,+2.9140625E+00,+1.7187E-03
-75.4000E-03,+2.9687500E+00,-1.4844E-03
-75.2000E-03,+3.0136719E+00,-4.3750E-03
-75.0000E-03,+3.0507813E+00,-7.3437E-03
-74.8000E-03,+3.0800781E+00,-10.3125E-03
-74.6000E-03,+3.0986328E+00,-13.1250E-03
-74.4000E-03,+3.1083984E+00,-16.0156E-03
-74.2000E-03,+3.1093750E+00,-18.4375E-03
-74.0000E-03,+3.0986328E+00,-20.6250E-03
-73.8000E-03,+3.0791016E+00,-22.5781E-03
-73.6000E-03,+3.0507812E+00,-24.1406E-03
-73.4000E-03,+3.0136719E+00,-25.3906E-03
-73.2000E-03,+2.9687500E+00,-26.2500E-03
-73.0000E-03,+2.9150391E+00,-26.7187E-03
-72.8000E-03,+2.8554687E+00,-26.8750E-03
-72.6000E-03,+2.7910156E+00,-26.4844E-03
-72.4000E-03,+2.7216797E+00,-25.7812E-03
-72.2000E-03,+2.6474609E+00,-24.6875E-03
-72.0000E-03,+2.5712891E+00,-23.2031E-03
-71.8000E-03,+2.4960937E+00,-21.4844E-03
-71.6000E-03,+2.4238281E+00,-19.2187E-03
-71.4000E-03,+2.3476562E+00,-17.1094E-03
-71.2000E-03,+2.2724609E+00,-14.5312E-03
-71.0000E-03,+2.2041016E+00,-11.6406E-03
-70.8000E-03,+2.1406250E+00,-8.5937E-03
-70.6000E-03,+2.0810547E+00,-5.7031E-03
-70.4000E-03,+2.0283203E+00,-2.5781E-03
-70.2000E-03,+1.9814453E+00,+234.4E-06
-70.0000E-03,+1.9433594E+00,+3.0469E-03
-69.8000E-03,+1.9150391E+00,+6.1719E-03
-69.6000E-03,+1.8955078E+00,+9.1406E-03
-69.4000E-03,+1.8857422E+00,+11.9531E-03
-69.2000E-03,+1.8867188E+00,+14.2969E-03
-69.0000E-03,+1.8964844E+00,+16.5625E-03
-68.8000E-03,+1.9160156E+00,+18.3594E-03
-68.6000E-03,+1.9453125E+00,+20.0781E-03
-68.4000E-03,+1.9843750E+00,+21.3281E-03
-68.2000E-03,+2.0292969E+00,+22.1094E-03
-68.0000E-03,+2.0810547E+00,+22.5781E-03
-67.8000E-03,+2.1416016E+00,+22.8125E-03
-67.6000E-03,+2.2050781E+00,+22.5781E-03
-67.4000E-03,+2.2744141E+00,+21.7969E-03
-67.2000E-03,+2.3496094E+00,+20.7031E-03
-67.0000E-03,+2.4248047E+00,+19.3750E-03
-66.8000E-03,+2.4980469E+00,+17.6562E-03
-66.6000E-03,+2.5732422E+00,+15.5469E-03
-66.4000E-03,+2.6484375E+00,+13.2031E-03
-66.2000E-03,+2.7216797E+00,+10.7812E-03
-66.0000E-03,+2.7900391E+00,+7.8906E-03
-65.8000E-03,+2.8544922E+00,+4.9219E-03
-65.6000E-03,+2.9140625E+00,+1.7187E-03
-65.4000E-03,+2.9687500E+00,-1.1719E-03
-65.2000E-03,+3.0136719E+00,-4.1406E-03
-65.0000E-03,+3.0507813E+00,-7.1875E-03
-64.8000E-03,+3.0791016E+00,-10.3125E-03
-64.6000E-03,+3.0976563E+00,-13.0469E-03
