x-axis,1,N_LBL
second,Volt,Volt
-5.00000E-06,+3.02140617283E+00,+232.42187500E-03
-4.99000E-06,+3.00890617265E+00,+273.43750000E-03
-4.98000E-06,+2.99718742247E+00,+339.84375000E-03
-4.97000E-06,+2.98078117223E+00,+382.81250000E-03
-4.96000E-06,+2.96867179705E+00,+441.40625000E-03
-4.95000E-06,+2.95812492189E+00,+480.46875000E-03
-4.94000E-06,+2.94445304669E+00,+513.67187500E-03
-4.93000E-06,+2.93156242149E+00,+566.40625000E-03
-4.92000E-06,+2.92023429633E+00,+640.62500000E-03
-4.91000E-06,+2.90656242112E+00,+675.78125000E-03
-4.90000E-06,+2.89562492096E+00,+726.56250000E-03
-4.89000E-06,+2.88273429577E+00,+773.43750000E-03
-4.88000E-06,+2.87023429558E+00,+804.68750000E-03
-4.87000E-06,+2.85812492040E+00,+859.37500000E-03
-4.86000E-06,+2.84835929525E+00,+892.57812500E-03
-4.85000E-06,+2.83468742005E+00,+953.12500000E-03
-4.84000E-06,+2.82453116990E+00,+992.18750000E-03
-4.83000E-06,+2.81398429474E+00,+1.03710937500E+00
-4.82000E-06,+2.80226554457E+00,+1.07617187500E+00
-4.81000E-06,+2.78976554438E+00,+1.12500000000E+00
-4.80000E-06,+2.78117179425E+00,+1.16406250000E+00
-4.79000E-06,+2.76749991905E+00,+1.20312500000E+00
-4.78000E-06,+2.76242179397E+00,+1.24218750000E+00
-4.77000E-06,+2.75187491882E+00,+1.28125000000E+00
-4.76000E-06,+2.74210929367E+00,+1.31640625000E+00
-4.75000E-06,+2.73468741856E+00,+1.36132812500E+00
-4.74000E-06,+2.72179679337E+00,+1.39062500000E+00
-4.73000E-06,+2.71515616827E+00,+1.43164062500E+00
-4.72000E-06,+2.70304679309E+00,+1.48242187500E+00
-4.71000E-06,+2.69562491798E+00,+1.49218750000E+00
-4.70000E-06,+2.68937491789E+00,+1.52539062500E+00
-4.69000E-06,+2.67843741772E+00,+1.55664062500E+00
-4.68000E-06,+2.67257804264E+00,+1.58984375000E+00
-4.67000E-06,+2.66124991747E+00,+1.62695312500E+00
-4.66000E-06,+2.65617179239E+00,+1.63671875000E+00
-4.65000E-06,+2.65031241730E+00,+1.66601562500E+00
-4.64000E-06,+2.64367179220E+00,+1.68945312500E+00
-4.63000E-06,+2.63585929209E+00,+1.72460937500E+00
-4.62000E-06,+2.62843741698E+00,+1.74218750000E+00
-4.61000E-06,+2.62374991691E+00,+1.76562500000E+00
-4.60000E-06,+2.61867179183E+00,+1.79492187500E+00
-4.59000E-06,+2.61398429176E+00,+1.81445312500E+00
-4.58000E-06,+2.60851554168E+00,+1.83398437500E+00
-4.57000E-06,+2.60343741660E+00,+1.85546875000E+00
