x-axis,1,N_LBL
second,Volt,Volt
-25.00000E-03,+3.10226555E+00,-162.10938E-03
-24.95000E-03,+3.11906242E+00,-228.51563E-03
-24.90000E-03,+3.13468742E+00,-292.96875E-03
-24.85000E-03,+3.15031242E+00,-359.37500E-03
-24.80000E-03,+3.16632805E+00,-427.73438E-03
-24.75000E-03,+3.18156243E+00,-492.18750E-03
-24.70000E-03,+3.19679680E+00,-556.64063E-03
-24.65000E-03,+3.21203118E+00,-621.09375E-03
-24.60000E-03,+3.22687493E+00,-683.59375E-03
-24.55000E-03,+3.24249993E+00,-744.14063E-03
-24.50000E-03,+3.25773430E+00,-806.64063E-03
-24.45000E-03,+3.27296868E+00,-869.14063E-03
-24.40000E-03,+3.28781243E+00,-929.68750E-03
-24.35000E-03,+3.30265618E+00,-990.23438E-03
-24.30000E-03,+3.31671868E+00,-1.04882813E+00
-24.25000E-03,+3.33156243E+00,-1.10937500E+00
-24.20000E-03,+3.34523430E+00,-1.16601563E+00
-24.15000E-03,+3.35812493E+00,-1.22460938E+00
-24.10000E-03,+3.37140618E+00,-1.27734375E+00
-24.05000E-03,+3.38429680E+00,-1.33007813E+00
-24.00000E-03,+3.39679680E+00,-1.38281250E+00
-23.95000E-03,+3.40890618E+00,-1.43359375E+00
-23.90000E-03,+3.42140618E+00,-1.48437500E+00
-23.85000E-03,+3.43351555E+00,-1.53125000E+00
-23.80000E-03,+3.44523430E+00,-1.57617188E+00
-23.75000E-03,+3.45539055E+00,-1.61914063E+00
-23.70000E-03,+3.46593743E+00,-1.66210938E+00
-23.65000E-03,+3.47687493E+00,-1.70312500E+00
-23.60000E-03,+3.48703118E+00,-1.74218750E+00
-23.55000E-03,+3.49757805E+00,-1.78125000E+00
-23.50000E-03,+3.50656243E+00,-1.81640625E+00
-23.45000E-03,+3.51554681E+00,-1.84960938E+00
-23.40000E-03,+3.52374993E+00,-1.88085938E+00
-23.35000E-03,+3.53117181E+00,-1.91210938E+00
-23.30000E-03,+3.53898431E+00,-1.94335938E+00
-23.25000E-03,+3.54562493E+00,-1.96875000E+00
-23.20000E-03,+3.55148431E+00,-1.99414063E+00
-23.15000E-03,+3.55695306E+00,-2.01562500E+00
-23.10000E-03,+3.56320306E+00,-2.03710938E+00
-23.05000E-03,+3.56789056E+00,-2.05468750E+00
-23.00000E-03,+3.57179681E+00,-2.07226563E+00
-22.95000E-03,+3.57570306E+00,-2.08789063E+00
-22.90000E-03,+3.57960931E+00,-2.10156250E+00
-22.85000E-03,+3.58234368E+00,-2.11132813E+00
-22.80000E-03,+3.58468743E+00,-2.12109375E+00
-22.75000E-03,+3.58703118E+00,-2.12500000E+00
-22.70000E-03,+3.58859368E+00,-2.13085938E+00
-22.65000E-03,+3.59015618E+00,-2.13281250E+00
-22.60000E-03,+3.59132806E+00,-2.13085938E+00
-22.55000E-03,+3.59132806E+00,-2.12890625E+00
-22.50000E-03,+3.59132806E+00,-2.12500000E+00
