x-axis,1,N_LBL
second,Volt,Volt
-2.500000E-06,+3.179218675185E+00,-228.515625000E-03
-2.495000E-06,+3.194843675417E+00,-294.921875000E-03
-2.490000E-06,+3.210468675650E+00,-359.375000000E-03
-2.485000E-06,+3.225312425871E+00,-414.062500000E-03
-2.480000E-06,+3.244062426151E+00,-468.750000000E-03
-2.475000E-06,+3.258124926360E+00,-529.296875000E-03
-2.470000E-06,+3.275312426616E+00,-607.421875000E-03
-2.465000E-06,+3.289765551832E+00,-679.687500000E-03
-2.460000E-06,+3.305390552065E+00,-728.515625000E-03
-2.455000E-06,+3.319062427268E+00,-781.250000000E-03
-2.450000E-06,+3.333515552484E+00,-843.750000000E-03
-2.445000E-06,+3.346796802682E+00,-904.296875000E-03
-2.440000E-06,+3.359296802868E+00,-960.937500000E-03
-2.435000E-06,+3.371796803054E+00,-1.013671875000E+00
-2.430000E-06,+3.387421803287E+00,-1.066406250000E+00
-2.425000E-06,+3.399921803473E+00,-1.123046875000E+00
-2.420000E-06,+3.411640553648E+00,-1.185546875000E+00
-2.415000E-06,+3.426093678863E+00,-1.232421875000E+00
-2.410000E-06,+3.436640554020E+00,-1.294921875000E+00
-2.405000E-06,+3.444843679143E+00,-1.320312500000E+00
-2.400000E-06,+3.458515554346E+00,-1.384765625000E+00
-2.395000E-06,+3.472968679562E+00,-1.431640625000E+00
-2.390000E-06,+3.485468679748E+00,-1.472656250000E+00
-2.385000E-06,+3.492890554859E+00,-1.525390625000E+00
-2.380000E-06,+3.499140554952E+00,-1.560546875000E+00
-2.375000E-06,+3.508124930086E+00,-1.609375000000E+00
-2.370000E-06,+3.516718680214E+00,-1.644531250000E+00
-2.365000E-06,+3.528437430388E+00,-1.681640625000E+00
-2.360000E-06,+3.536249930505E+00,-1.707031250000E+00
-2.355000E-06,+3.546796805662E+00,-1.744140625000E+00
-2.350000E-06,+3.553437430761E+00,-1.773437500000E+00
-2.345000E-06,+3.559296805848E+00,-1.826171875000E+00
-2.340000E-06,+3.565937430947E+00,-1.841796875000E+00
-2.335000E-06,+3.571796806034E+00,-1.867187500000E+00
-2.330000E-06,+3.575312431087E+00,-1.888671875000E+00
-2.325000E-06,+3.581171806174E+00,-1.921875000000E+00
-2.320000E-06,+3.585468681238E+00,-1.957031250000E+00
-2.315000E-06,+3.588593681285E+00,-1.966796875000E+00
