x-axis,1,N_LBL
second,Volt,Volt
-1.000000E-03,+3.035859298E+00,+177.734375E-03
-998.000E-06,+3.021406173E+00,+228.515625E-03
-996.000E-06,+3.008515548E+00,+279.296875E-03
-994.000E-06,+2.993671797E+00,+332.031250E-03
-992.000E-06,+2.983124922E+00,+380.859375E-03
-990.000E-06,+2.971406172E+00,+433.593750E-03
-988.000E-06,+2.959687422E+00,+484.375000E-03
-986.000E-06,+2.948749922E+00,+533.203125E-03
-984.000E-06,+2.935468672E+00,+580.078125E-03
-982.000E-06,+2.922968671E+00,+628.906250E-03
-980.000E-06,+2.909296796E+00,+677.734375E-03
-978.000E-06,+2.896796796E+00,+724.609375E-03
-976.000E-06,+2.885859296E+00,+773.437500E-03
-974.000E-06,+2.874531171E+00,+822.265625E-03
-972.000E-06,+2.863203045E+00,+871.093750E-03
-970.000E-06,+2.851874920E+00,+916.015625E-03
-968.000E-06,+2.840937420E+00,+962.890625E-03
-966.000E-06,+2.829218670E+00,+1.005859375E+00
-964.000E-06,+2.816718670E+00,+1.048828125E+00
-962.000E-06,+2.806562420E+00,+1.095703125E+00
-960.000E-06,+2.794453044E+00,+1.136718750E+00
-958.000E-06,+2.786249919E+00,+1.177734375E+00
-956.000E-06,+2.776484294E+00,+1.218750000E+00
-954.000E-06,+2.766718669E+00,+1.261718750E+00
-952.000E-06,+2.758906169E+00,+1.300781250E+00
-950.000E-06,+2.746796794E+00,+1.337890625E+00
-948.000E-06,+2.737421794E+00,+1.376953125E+00
-946.000E-06,+2.727656168E+00,+1.412109375E+00
-944.000E-06,+2.717890543E+00,+1.445312500E+00
-942.000E-06,+2.711249918E+00,+1.480468750E+00
-940.000E-06,+2.702265543E+00,+1.513671875E+00
-938.000E-06,+2.695624918E+00,+1.548828125E+00
-936.000E-06,+2.687812418E+00,+1.578125000E+00
-934.000E-06,+2.679218668E+00,+1.607421875E+00
-932.000E-06,+2.671406168E+00,+1.638671875E+00
-930.000E-06,+2.662031167E+00,+1.667968750E+00
-928.000E-06,+2.655390542E+00,+1.693359375E+00
-926.000E-06,+2.648749917E+00,+1.720703125E+00
-924.000E-06,+2.643671792E+00,+1.746093750E+00
-922.000E-06,+2.638593667E+00,+1.771484375E+00
-920.000E-06,+2.631953042E+00,+1.794921875E+00
-918.000E-06,+2.628046792E+00,+1.820312500E+00
-916.000E-06,+2.620624917E+00,+1.839843750E+00
-914.000E-06,+2.614765542E+00,+1.857421875E+00
-912.000E-06,+2.609296792E+00,+1.875000000E+00
-910.000E-06,+2.604609292E+00,+1.890625000E+00
-908.000E-06,+2.602656167E+00,+1.912109375E+00
-906.000E-06,+2.598749917E+00,+1.927734375E+00
-904.000E-06,+2.596406166E+00,+1.941406250E+00
-902.000E-06,+2.593671791E+00,+1.953125000E+00
-900.000E-06,+2.589765541E+00,+1.962890625E+00
-898.000E-06,+2.586640541E+00,+1.974609375E+00
-896.000E-06,+2.583124916E+00,+1.982421875E+00
-894.000E-06,+2.581953041E+00,+1.990234375E+00
-892.000E-06,+2.580781166E+00,+1.998046875E+00
-890.000E-06,+2.580390541E+00,+2.005859375E+00
-888.000E-06,+2.580781166E+00,+2.011718750E+00
-886.000E-06,+2.579609291E+00,+2.011718750E+00
-884.000E-06,+2.579609291E+00,+2.013671875E+00
-882.000E-06,+2.577656166E+00,+2.015625000E+00
-880.000E-06,+2.578046791E+00,+2.013671875E+00
-878.000E-06,+2.578437416E+00,+2.013671875E+00
-876.000E-06,+2.579218666E+00,+2.009765625E+00
-874.000E-06,+2.582343666E+00,+2.005859375E+00
-872.000E-06,+2.583906166E+00,+2.001953125E+00
-870.000E-06,+2.587421791E+00,+1.996093750E+00
-868.000E-06,+2.588593666E+00,+1.988281250E+00
-866.000E-06,+2.589374916E+00,+1.978515625E+00
-864.000E-06,+2.592499916E+00,+1.968750000E+00
-862.000E-06,+2.594843666E+00,+1.957031250E+00
-860.000E-06,+2.598749917E+00,+1.945312500E+00
-858.000E-06,+2.603828042E+00,+1.931640625E+00
-856.000E-06,+2.608515542E+00,+1.916015625E+00
-854.000E-06,+2.614374917E+00,+1.900390625E+00
