x-axis,1,N_LBL
second,Volt,Volt
-250.0000E-06,+3.0362499231E+00,+189.4531250E-03
-249.5000E-06,+3.0225780479E+00,+240.2343750E-03
-249.0000E-06,+3.0089061726E+00,+291.0156250E-03
-248.5000E-06,+2.9948436724E+00,+341.7968750E-03
-248.0000E-06,+2.9819530472E+00,+390.6250000E-03
-247.5000E-06,+2.9694530471E+00,+441.4062500E-03
-247.0000E-06,+2.9569530469E+00,+490.2343750E-03
-246.5000E-06,+2.9448436717E+00,+541.0156250E-03
-246.0000E-06,+2.9331249215E+00,+585.9375000E-03
-245.5000E-06,+2.9206249213E+00,+634.7656250E-03
-245.0000E-06,+2.9085155462E+00,+681.6406250E-03
-244.5000E-06,+2.8964061710E+00,+728.5156250E-03
-244.0000E-06,+2.8831249208E+00,+773.4375000E-03
-243.5000E-06,+2.8702342956E+00,+822.2656250E-03
-243.0000E-06,+2.8577342954E+00,+865.2343750E-03
-242.5000E-06,+2.8471874202E+00,+914.0625000E-03
-242.0000E-06,+2.8362499201E+00,+960.9375000E-03
-241.5000E-06,+2.8253124199E+00,+1.0019531250E+00
-241.0000E-06,+2.8155467948E+00,+1.0449218750E+00
-240.5000E-06,+2.8057811696E+00,+1.0917968750E+00
-240.0000E-06,+2.7952342945E+00,+1.1328125000E+00
-239.5000E-06,+2.7846874193E+00,+1.1738281250E+00
-239.0000E-06,+2.7741405441E+00,+1.2109375000E+00
-238.5000E-06,+2.7635936690E+00,+1.2539062500E+00
-238.0000E-06,+2.7538280438E+00,+1.2910156250E+00
-237.5000E-06,+2.7452342937E+00,+1.3281250000E+00
-237.0000E-06,+2.7362499186E+00,+1.3652343750E+00
-236.5000E-06,+2.7284374185E+00,+1.4023437500E+00
-236.0000E-06,+2.7194530433E+00,+1.4335937500E+00
-235.5000E-06,+2.7108592932E+00,+1.4667968750E+00
-235.0000E-06,+2.7018749181E+00,+1.4980468750E+00
-234.5000E-06,+2.6932811679E+00,+1.5312500000E+00
-234.0000E-06,+2.6846874178E+00,+1.5625000000E+00
-233.5000E-06,+2.6768749177E+00,+1.5898437500E+00
-233.0000E-06,+2.6686717926E+00,+1.6210937500E+00
-232.5000E-06,+2.6616405425E+00,+1.6484375000E+00
-232.0000E-06,+2.6542186674E+00,+1.6757812500E+00
-231.5000E-06,+2.6483592923E+00,+1.7011718750E+00
-231.0000E-06,+2.6409374172E+00,+1.7246093750E+00
-230.5000E-06,+2.6354686671E+00,+1.7480468750E+00
-230.0000E-06,+2.6284374170E+00,+1.7695312500E+00
-229.5000E-06,+2.6221874169E+00,+1.7929687500E+00
-229.0000E-06,+2.6155467918E+00,+1.8144531250E+00
-228.5000E-06,+2.6096874167E+00,+1.8320312500E+00
-228.0000E-06,+2.6046092916E+00,+1.8496093750E+00
-227.5000E-06,+2.6007030416E+00,+1.8671875000E+00
-227.0000E-06,+2.5979686665E+00,+1.8828125000E+00
-226.5000E-06,+2.5944530415E+00,+1.8964843750E+00
-226.0000E-06,+2.5921092914E+00,+1.9101562500E+00
-225.5000E-06,+2.5889842914E+00,+1.9218750000E+00
-225.0000E-06,+2.5862499163E+00,+1.9355468750E+00
