x-axis,1,N_LBL
second,Volt,Volt
-25.00000E-03,+3.07999992E+00,+169.92188E-03
-24.95000E-03,+3.06867180E+00,+222.65625E-03
-24.90000E-03,+3.05656242E+00,+273.43750E-03
-24.85000E-03,+3.04406242E+00,+324.21875E-03
-24.80000E-03,+3.03195305E+00,+376.95313E-03
-24.75000E-03,+3.01906242E+00,+427.73438E-03
-24.70000E-03,+3.00617180E+00,+480.46875E-03
-24.65000E-03,+2.99367180E+00,+531.25000E-03
-24.60000E-03,+2.98117180E+00,+578.12500E-03
-24.55000E-03,+2.96867180E+00,+626.95313E-03
-24.50000E-03,+2.95617180E+00,+677.73438E-03
-24.45000E-03,+2.94406242E+00,+726.56250E-03
-24.40000E-03,+2.93195305E+00,+777.34375E-03
-24.35000E-03,+2.91984367E+00,+824.21875E-03
-24.30000E-03,+2.90812492E+00,+875.00000E-03
-24.25000E-03,+2.89679680E+00,+921.87500E-03
-24.20000E-03,+2.88507805E+00,+968.75000E-03
-24.15000E-03,+2.87296867E+00,+1.01367188E+00
-24.10000E-03,+2.86046867E+00,+1.05859375E+00
-24.05000E-03,+2.84992180E+00,+1.10351563E+00
-24.00000E-03,+2.83859367E+00,+1.14648438E+00
-23.95000E-03,+2.82687492E+00,+1.18945313E+00
-23.90000E-03,+2.81632804E+00,+1.23242188E+00
-23.85000E-03,+2.80539054E+00,+1.27343750E+00
-23.80000E-03,+2.79523429E+00,+1.31250000E+00
-23.75000E-03,+2.78546867E+00,+1.35156250E+00
-23.70000E-03,+2.77531242E+00,+1.39062500E+00
-23.65000E-03,+2.76554679E+00,+1.42578125E+00
-23.60000E-03,+2.75656242E+00,+1.46093750E+00
-23.55000E-03,+2.74796867E+00,+1.49414063E+00
-23.50000E-03,+2.73820304E+00,+1.53125000E+00
-23.45000E-03,+2.72921867E+00,+1.56250000E+00
-23.40000E-03,+2.72062492E+00,+1.59375000E+00
-23.35000E-03,+2.71164054E+00,+1.62695313E+00
-23.30000E-03,+2.70382804E+00,+1.65820313E+00
-23.25000E-03,+2.69562492E+00,+1.68554688E+00
-23.20000E-03,+2.68742179E+00,+1.71289063E+00
-23.15000E-03,+2.68078117E+00,+1.74023438E+00
-23.10000E-03,+2.67335929E+00,+1.76757813E+00
-23.05000E-03,+2.66554679E+00,+1.79492188E+00
-23.00000E-03,+2.65851554E+00,+1.81835938E+00
-22.95000E-03,+2.65187492E+00,+1.83984375E+00
-22.90000E-03,+2.64523429E+00,+1.86132813E+00
-22.85000E-03,+2.63937492E+00,+1.87890625E+00
-22.80000E-03,+2.63351554E+00,+1.89843750E+00
-22.75000E-03,+2.62765617E+00,+1.91601563E+00
-22.70000E-03,+2.62296867E+00,+1.93554688E+00
-22.65000E-03,+2.61789054E+00,+1.94921875E+00
-22.60000E-03,+2.61320304E+00,+1.96484375E+00
-22.55000E-03,+2.60968742E+00,+1.97656250E+00
-22.50000E-03,+2.60617179E+00,+1.98828125E+00
-22.45000E-03,+2.60187492E+00,+1.99804688E+00
-22.40000E-03,+2.59914054E+00,+2.00781250E+00
-22.35000E-03,+2.59640617E+00,+2.01562500E+00
-22.30000E-03,+2.59328117E+00,+2.02148438E+00
-22.25000E-03,+2.59093742E+00,+2.02734375E+00
-22.20000E-03,+2.58898429E+00,+2.03320313E+00
-22.15000E-03,+2.58703117E+00,+2.03710938E+00
-22.10000E-03,+2.58546867E+00,+2.03906250E+00
-22.05000E-03,+2.58390617E+00,+2.04101563E+00
-22.00000E-03,+2.58351554E+00,+2.03906250E+00
-21.95000E-03,+2.58234367E+00,+2.03906250E+00
-21.90000E-03,+2.58273429E+00,+2.03515625E+00
-21.85000E-03,+2.58312492E+00,+2.03125000E+00
-21.80000E-03,+2.58351554E+00,+2.02539062E+00
-21.75000E-03,+2.58429679E+00,+2.01953125E+00
-21.70000E-03,+2.58585929E+00,+2.01171875E+00
-21.65000E-03,+2.58742179E+00,+2.00390625E+00
-21.60000E-03,+2.59015617E+00,+1.99218750E+00
-21.55000E-03,+2.59210929E+00,+1.98242187E+00
-21.50000E-03,+2.59523429E+00,+1.96875000E+00
-21.45000E-03,+2.59757804E+00,+1.95703125E+00
-21.40000E-03,+2.60031242E+00,+1.94140625E+00
-21.35000E-03,+2.60343742E+00,+1.92578125E+00
-21.30000E-03,+2.60656242E+00,+1.90625000E+00
-21.25000E-03,+2.61124992E+00,+1.88867187E+00
-21.20000E-03,+2.61554679E+00,+1.86914062E+00
-21.15000E-03,+2.61984367E+00,+1.84960937E+00
-21.10000E-03,+2.62492179E+00,+1.82812500E+00
-21.05000E-03,+2.62999992E+00,+1.80468750E+00
-21.00000E-03,+2.63546867E+00,+1.77734375E+00
-20.95000E-03,+2.64093742E+00,+1.75195312E+00
-20.90000E-03,+2.64718742E+00,+1.72460937E+00
-20.85000E-03,+2.65382804E+00,+1.69726562E+00
-20.80000E-03,+2.65968742E+00,+1.66992187E+00
-20.75000E-03,+2.66632804E+00,+1.64062500E+00
-20.70000E-03,+2.67414054E+00,+1.60937500E+00
-20.65000E-03,+2.68117179E+00,+1.57812500E+00
-20.60000E-03,+2.68859367E+00,+1.54687500E+00
-20.55000E-03,+2.69640617E+00,+1.51171875E+00
-20.50000E-03,+2.70460929E+00,+1.47656250E+00
-20.45000E-03,+2.71320304E+00,+1.44140625E+00
-20.40000E-03,+2.72179679E+00,+1.40820312E+00
-20.35000E-03,+2.73078117E+00,+1.37109375E+00
-20.30000E-03,+2.73898429E+00,+1.33398437E+00
-20.25000E-03,+2.74835929E+00,+1.29492187E+00
-20.20000E-03,+2.75734367E+00,+1.25390625E+00
-20.15000E-03,+2.76789054E+00,+1.21289062E+00
-20.10000E-03,+2.77843742E+00,+1.16992187E+00
-20.05000E-03,+2.78859367E+00,+1.12890625E+00
-20.00000E-03,+2.79874992E+00,+1.08398437E+00
-19.95000E-03,+2.80890617E+00,+1.03906250E+00
-19.90000E-03,+2.81867179E+00,+994.14062E-03
-19.85000E-03,+2.82921867E+00,+949.21875E-03
-19.80000E-03,+2.84093742E+00,+902.34375E-03
-19.75000E-03,+2.85226555E+00,+855.46875E-03
