x-axis,1,N_LBL
second,Volt,Volt
-1.000000E+00,+2.589062E+00,+133.789E-03
-998.000E-03,+2.591992E+00,+115.234E-03
-996.000E-03,+2.594922E+00,+97.656E-03
-994.000E-03,+2.598828E+00,+78.125E-03
-992.000E-03,+2.601758E+00,+59.570E-03
-990.000E-03,+2.605664E+00,+40.039E-03
-988.000E-03,+2.610547E+00,+22.461E-03
-986.000E-03,+2.615430E+00,+3.906E-03
-984.000E-03,+2.620312E+00,-14.648E-03
-982.000E-03,+2.625195E+00,-33.203E-03
-980.000E-03,+2.630078E+00,-50.781E-03
-978.000E-03,+2.634961E+00,-70.313E-03
-976.000E-03,+2.640820E+00,-88.867E-03
-974.000E-03,+2.646680E+00,-107.422E-03
-972.000E-03,+2.653516E+00,-126.953E-03
-970.000E-03,+2.660352E+00,-145.508E-03
-968.000E-03,+2.668164E+00,-165.039E-03
-966.000E-03,+2.675000E+00,-184.570E-03
-964.000E-03,+2.682812E+00,-204.102E-03
-962.000E-03,+2.691602E+00,-222.656E-03
-960.000E-03,+2.699414E+00,-240.234E-03
-958.000E-03,+2.707227E+00,-258.789E-03
-956.000E-03,+2.716016E+00,-277.344E-03
-954.000E-03,+2.724805E+00,-295.898E-03
-952.000E-03,+2.733594E+00,-313.477E-03
-950.000E-03,+2.743359E+00,-331.055E-03
-948.000E-03,+2.752148E+00,-347.656E-03
-946.000E-03,+2.761914E+00,-365.234E-03
-944.000E-03,+2.771680E+00,-383.789E-03
-942.000E-03,+2.781445E+00,-400.391E-03
-940.000E-03,+2.791211E+00,-416.992E-03
-938.000E-03,+2.801953E+00,-433.594E-03
-936.000E-03,+2.812695E+00,-451.172E-03
-934.000E-03,+2.824414E+00,-466.797E-03
-932.000E-03,+2.835156E+00,-481.445E-03
-930.000E-03,+2.845898E+00,-498.047E-03
-928.000E-03,+2.856641E+00,-513.672E-03
-926.000E-03,+2.868359E+00,-529.297E-03
-924.000E-03,+2.880078E+00,-543.945E-03
-922.000E-03,+2.892773E+00,-558.594E-03
-920.000E-03,+2.905469E+00,-573.242E-03
-918.000E-03,+2.917187E+00,-586.914E-03
-916.000E-03,+2.928906E+00,-601.563E-03
-914.000E-03,+2.941602E+00,-615.234E-03
-912.000E-03,+2.955273E+00,-627.930E-03
-910.000E-03,+2.966992E+00,-639.648E-03
-908.000E-03,+2.978711E+00,-651.367E-03
-906.000E-03,+2.991406E+00,-663.086E-03
-904.000E-03,+3.003125E+00,-673.828E-03
-902.000E-03,+3.015820E+00,-685.547E-03
-900.000E-03,+3.027539E+00,-695.313E-03
-898.000E-03,+3.039258E+00,-706.055E-03
-896.000E-03,+3.051953E+00,-715.820E-03
-894.000E-03,+3.063672E+00,-725.586E-03
-892.000E-03,+3.074414E+00,-734.375E-03
-890.000E-03,+3.087109E+00,-743.164E-03
