x-axis,1,N_LBL
second,Volt,Volt
-2.500000E-03,+3.044062423E+00,+179.687500E-03
-2.495000E-03,+3.029609298E+00,+230.468750E-03
-2.490000E-03,+3.017499923E+00,+281.250000E-03
-2.485000E-03,+3.005781173E+00,+335.937500E-03
-2.480000E-03,+2.991718672E+00,+384.765625E-03
-2.475000E-03,+2.978828047E+00,+437.500000E-03
-2.470000E-03,+2.968281172E+00,+490.234375E-03
-2.465000E-03,+2.955390547E+00,+537.109375E-03
-2.460000E-03,+2.941718672E+00,+585.937500E-03
-2.455000E-03,+2.931562421E+00,+634.765625E-03
-2.450000E-03,+2.919843671E+00,+685.546875E-03
-2.445000E-03,+2.906171796E+00,+732.421875E-03
-2.440000E-03,+2.895624921E+00,+781.250000E-03
-2.435000E-03,+2.885078046E+00,+832.031250E-03
-2.430000E-03,+2.871406171E+00,+878.906250E-03
-2.425000E-03,+2.859296795E+00,+925.781250E-03
-2.420000E-03,+2.850312420E+00,+974.609375E-03
-2.415000E-03,+2.837812420E+00,+1.017578125E+00
-2.410000E-03,+2.825312420E+00,+1.062500000E+00
-2.405000E-03,+2.816718670E+00,+1.109375000E+00
-2.400000E-03,+2.806953045E+00,+1.150390625E+00
-2.395000E-03,+2.794062419E+00,+1.191406250E+00
-2.390000E-03,+2.785078044E+00,+1.234375000E+00
-2.385000E-03,+2.775703044E+00,+1.275390625E+00
-2.380000E-03,+2.763984294E+00,+1.312500000E+00
-2.375000E-03,+2.754609294E+00,+1.351562500E+00
-2.370000E-03,+2.747187419E+00,+1.392578125E+00
-2.365000E-03,+2.736640544E+00,+1.425781250E+00
-2.360000E-03,+2.726874918E+00,+1.460937500E+00
-2.355000E-03,+2.720234293E+00,+1.496093750E+00
-2.350000E-03,+2.711249918E+00,+1.531250000E+00
-2.345000E-03,+2.700703043E+00,+1.562500000E+00
-2.340000E-03,+2.694453043E+00,+1.593750000E+00
-2.335000E-03,+2.687812418E+00,+1.625000000E+00
-2.330000E-03,+2.678046793E+00,+1.654296875E+00
-2.325000E-03,+2.671015543E+00,+1.685546875E+00
-2.320000E-03,+2.665156168E+00,+1.712890625E+00
-2.315000E-03,+2.657343667E+00,+1.738281250E+00
-2.310000E-03,+2.650312417E+00,+1.765625000E+00
-2.305000E-03,+2.645624917E+00,+1.792968750E+00
-2.300000E-03,+2.638984292E+00,+1.816406250E+00
-2.295000E-03,+2.631953042E+00,+1.835937500E+00
-2.290000E-03,+2.628046792E+00,+1.857421875E+00
-2.285000E-03,+2.623359292E+00,+1.876953125E+00
-2.280000E-03,+2.616718667E+00,+1.894531250E+00
-2.275000E-03,+2.612421792E+00,+1.914062500E+00
