x-axis,1,N_LBL
second,Volt,Volt
-50.000E-03,+1.406E-03,+23.441250E+00
-49.900E-03,+1.113E-03,+23.438125E+00
-49.800E-03,+1.602E-03,+23.435195E+00
-49.700E-03,+1.895E-03,+23.432070E+00
-49.600E-03,+2.090E-03,+23.429531E+00
-49.500E-03,+1.797E-03,+23.427383E+00
-49.400E-03,+1.797E-03,+23.424453E+00
-49.300E-03,+1.797E-03,+23.421523E+00
-49.200E-03,+1.504E-03,+23.418789E+00
-49.100E-03,+1.211E-03,+23.415078E+00
-49.000E-03,+1.406E-03,+23.411953E+00
-48.900E-03,+1.309E-03,+23.410195E+00
-48.800E-03,+1.992E-03,+23.407851E+00
-48.700E-03,+2.187E-03,+23.405312E+00
-48.600E-03,+1.602E-03,+23.402578E+00
-48.500E-03,+1.797E-03,+23.400039E+00
-48.400E-03,+1.992E-03,+23.396719E+00
-48.300E-03,+1.992E-03,+23.393789E+00
-48.200E-03,+1.797E-03,+23.390664E+00
-48.100E-03,+1.992E-03,+23.388320E+00
-48.000E-03,+1.797E-03,+23.385586E+00
-47.900E-03,+1.895E-03,+23.382656E+00
-47.800E-03,+1.797E-03,+23.379922E+00
-47.700E-03,+1.699E-03,+23.376406E+00
-47.600E-03,+1.797E-03,+23.374258E+00
-47.500E-03,+1.602E-03,+23.371719E+00
-47.400E-03,+2.383E-03,+23.368789E+00
-47.300E-03,+1.797E-03,+23.365664E+00
-47.200E-03,+1.699E-03,+23.362734E+00
-47.100E-03,+1.211E-03,+23.360390E+00
-47.000E-03,+1.797E-03,+23.357656E+00
-46.900E-03,+2.285E-03,+23.354726E+00
-46.800E-03,+2.383E-03,+23.351992E+00
-46.700E-03,+1.895E-03,+23.349258E+00
-46.600E-03,+1.699E-03,+23.346523E+00
-46.500E-03,+1.699E-03,+23.343789E+00
-46.400E-03,+1.699E-03,+23.341836E+00
-46.300E-03,+2.383E-03,+23.339101E+00
-46.200E-03,+2.285E-03,+23.335781E+00
-46.100E-03,+1.992E-03,+23.332461E+00
-46.000E-03,+2.187E-03,+23.329531E+00
-45.900E-03,+1.699E-03,+23.326992E+00
-45.800E-03,+1.699E-03,+23.324258E+00
-45.700E-03,+1.602E-03,+23.321719E+00
-45.600E-03,+1.602E-03,+23.318594E+00
-45.500E-03,+1.699E-03,+23.315664E+00
-45.400E-03,+1.309E-03,+23.313320E+00
-45.300E-03,+1.504E-03,+23.310781E+00
-45.200E-03,+1.699E-03,+23.307461E+00
-45.100E-03,+2.285E-03,+23.304922E+00
-45.000E-03,+2.187E-03,+23.302187E+00
-44.900E-03,+2.187E-03,+23.298867E+00
-44.800E-03,+1.992E-03,+23.295937E+00
-44.700E-03,+1.895E-03,+23.293594E+00
-44.600E-03,+1.992E-03,+23.290664E+00
-44.500E-03,+1.504E-03,+23.287930E+00
-44.400E-03,+1.406E-03,+23.285586E+00
-44.300E-03,+1.504E-03,+23.282656E+00
-44.200E-03,+1.699E-03,+23.279922E+00
-44.100E-03,+1.992E-03,+23.277187E+00
-44.000E-03,+1.992E-03,+23.275039E+00
-43.900E-03,+1.309E-03,+23.271914E+00
-43.800E-03,+2.090E-03,+23.268984E+00
-43.700E-03,+2.676E-03,+23.267617E+00
-43.600E-03,+4.336E-03,+23.264883E+00
-43.500E-03,+10.586E-03,+23.263906E+00
-43.400E-03,+25.137E-03,+23.267617E+00
-43.300E-03,+48.477E-03,+23.276601E+00
-43.200E-03,+75.527E-03,+23.293203E+00
-43.100E-03,+103.164E-03,+23.316055E+00
-43.000E-03,+127.480E-03,+23.345742E+00
-42.900E-03,+146.230E-03,+23.378945E+00
-42.800E-03,+159.512E-03,+23.415078E+00
-42.700E-03,+167.520E-03,+23.452383E+00
-42.600E-03,+169.473E-03,+23.489687E+00
-42.500E-03,+168.691E-03,+23.527578E+00
-42.400E-03,+164.297E-03,+23.563515E+00
-42.300E-03,+157.168E-03,+23.597109E+00
-42.200E-03,+146.133E-03,+23.629531E+00
-42.100E-03,+129.727E-03,+23.655898E+00
-42.000E-03,+110.098E-03,+23.677969E+00
-41.900E-03,+82.559E-03,+23.692226E+00
