x-axis,1,N_LBL
second,Volt,Volt
-2.500000E-03,+2.320312500E+00,+703.125E-06
-2.495000E-03,+2.289062500E+00,-234.375E-06
-2.490000E-03,+2.260742188E+00,+1.171875E-03
-2.485000E-03,+2.234375000E+00,+2.109375E-03
-2.480000E-03,+2.204101563E+00,+1.015625E-03
-2.475000E-03,+2.175781250E+00,+1.328125E-03
-2.470000E-03,+2.150390625E+00,+3.046875E-03
-2.465000E-03,+2.120117188E+00,+1.953125E-03
-2.460000E-03,+2.090820313E+00,+1.875000E-03
-2.455000E-03,+2.065429688E+00,+3.750000E-03
-2.450000E-03,+2.040039063E+00,+3.281250E-03
-2.445000E-03,+2.010742188E+00,+2.656250E-03
-2.440000E-03,+1.986328125E+00,+4.062500E-03
-2.435000E-03,+1.960937500E+00,+4.843750E-03
-2.430000E-03,+1.934570313E+00,+3.437500E-03
-2.425000E-03,+1.911132813E+00,+4.140625E-03
-2.420000E-03,+1.887695313E+00,+5.546875E-03
-2.415000E-03,+1.863281250E+00,+4.296875E-03
-2.410000E-03,+1.841796875E+00,+4.062500E-03
-2.405000E-03,+1.823242188E+00,+5.937500E-03
-2.400000E-03,+1.799804688E+00,+5.703125E-03
-2.395000E-03,+1.777343750E+00,+4.687500E-03
-2.390000E-03,+1.760742188E+00,+6.171875E-03
-2.385000E-03,+1.742187500E+00,+6.875000E-03
-2.380000E-03,+1.721679688E+00,+5.703125E-03
-2.375000E-03,+1.704101563E+00,+6.484375E-03
-2.370000E-03,+1.689453125E+00,+7.343750E-03
-2.365000E-03,+1.672851563E+00,+6.250000E-03
-2.360000E-03,+1.657226563E+00,+6.406250E-03
-2.355000E-03,+1.644531250E+00,+8.281250E-03
-2.350000E-03,+1.629882813E+00,+7.500000E-03
-2.345000E-03,+1.616210938E+00,+6.796875E-03
-2.340000E-03,+1.606445313E+00,+8.281250E-03
-2.335000E-03,+1.595703125E+00,+8.359375E-03
-2.330000E-03,+1.583007813E+00,+6.640625E-03
-2.325000E-03,+1.575195313E+00,+7.578125E-03
-2.320000E-03,+1.568359375E+00,+8.984375E-03
-2.315000E-03,+1.557617188E+00,+7.734375E-03
-2.310000E-03,+1.549804688E+00,+7.500000E-03
-2.305000E-03,+1.548828125E+00,+8.828125E-03
-2.300000E-03,+1.542968750E+00,+7.968750E-03
-2.295000E-03,+1.537109375E+00,+6.953125E-03
-2.290000E-03,+1.537109375E+00,+8.593750E-03
-2.285000E-03,+1.536132813E+00,+8.671875E-03
-2.280000E-03,+1.533203125E+00,+7.031250E-03
-2.275000E-03,+1.534179688E+00,+8.046875E-03
-2.270000E-03,+1.535156250E+00,+8.984375E-03
-2.265000E-03,+1.534179688E+00,+7.812500E-03
-2.260000E-03,+1.537109375E+00,+7.812500E-03
-2.255000E-03,+1.542968750E+00,+9.296875E-03
-2.250000E-03,+1.545898437E+00,+8.281250E-03
-2.245000E-03,+1.549804687E+00,+7.500000E-03
-2.240000E-03,+1.558593750E+00,+8.750000E-03
-2.235000E-03,+1.566406250E+00,+8.671875E-03
-2.230000E-03,+1.573242187E+00,+7.031250E-03
-2.225000E-03,+1.583007812E+00,+8.046875E-03
-2.220000E-03,+1.593750000E+00,+8.828125E-03
-2.215000E-03,+1.602539062E+00,+6.953125E-03
-2.210000E-03,+1.615234375E+00,+7.187500E-03
-2.205000E-03,+1.628906250E+00,+8.281250E-03
-2.200000E-03,+1.640625000E+00,+6.953125E-03
-2.195000E-03,+1.654296875E+00,+6.015625E-03
-2.190000E-03,+1.672851562E+00,+7.578125E-03
-2.185000E-03,+1.687500000E+00,+7.031250E-03
-2.180000E-03,+1.701171875E+00,+5.390625E-03
-2.175000E-03,+1.719726562E+00,+6.250000E-03
-2.170000E-03,+1.739257812E+00,+6.640625E-03
-2.165000E-03,+1.756835937E+00,+4.843750E-03
-2.160000E-03,+1.776367187E+00,+5.000000E-03
-2.155000E-03,+1.797851562E+00,+5.703125E-03
-2.150000E-03,+1.817382812E+00,+4.375000E-03
-2.145000E-03,+1.838867187E+00,+3.437500E-03
-2.140000E-03,+1.861328125E+00,+4.843750E-03
-2.135000E-03,+1.882812500E+00,+4.375000E-03
-2.130000E-03,+1.905273437E+00,+2.968750E-03
-2.125000E-03,+1.931640625E+00,+3.750000E-03
-2.120000E-03,+1.957031250E+00,+4.296875E-03
-2.115000E-03,+1.981445312E+00,+2.265625E-03
-2.110000E-03,+2.007812500E+00,+2.578125E-03
-2.105000E-03,+2.036132812E+00,+3.437500E-03
-2.100000E-03,+2.059570312E+00,+1.875000E-03
-2.095000E-03,+2.085937500E+00,+1.171875E-03
-2.090000E-03,+2.115234375E+00,+2.265625E-03
-2.085000E-03,+2.143554687E+00,+1.484375E-03
-2.080000E-03,+2.168945312E+00,-78.125E-06
-2.075000E-03,+2.199218750E+00,+1.093750E-03
-2.070000E-03,+2.226562500E+00,+1.328125E-03
-2.065000E-03,+2.253906250E+00,-625.000E-06
-2.060000E-03,+2.283203125E+00,-546.875E-06
-2.055000E-03,+2.315429687E+00,+468.750E-06
-2.050000E-03,+2.343750000E+00,-1.250000E-03
-2.045000E-03,+2.373046875E+00,-1.640625E-03
-2.040000E-03,+2.403320312E+00,-390.625E-06
-2.035000E-03,+2.431640625E+00,-1.484375E-03
-2.030000E-03,+2.458007812E+00,-2.812500E-03
-2.025000E-03,+2.487304687E+00,-1.796875E-03
-2.020000E-03,+2.514648437E+00,-2.265625E-03
-2.015000E-03,+2.542968750E+00,-4.062500E-03
-2.010000E-03,+2.574218750E+00,-3.359375E-03
-2.005000E-03,+2.606445312E+00,-2.421875E-03
-2.000000E-03,+2.633789062E+00,-3.984375E-03
-1.995000E-03,+2.662109375E+00,-4.453125E-03
-1.990000E-03,+2.694335937E+00,-3.437500E-03
-1.985000E-03,+2.721679687E+00,-4.453125E-03
-1.980000E-03,+2.748046875E+00,-5.781250E-03
-1.975000E-03,+2.778320312E+00,-4.453125E-03
-1.970000E-03,+2.805664062E+00,-4.765625E-03
-1.965000E-03,+2.832031250E+00,-6.328125E-03
-1.960000E-03,+2.860351562E+00,-5.859375E-03
-1.955000E-03,+2.887695312E+00,-5.234375E-03
-1.950000E-03,+2.913085937E+00,-7.109375E-03
-1.945000E-03,+2.940429687E+00,-7.187500E-03
-1.940000E-03,+2.967773437E+00,-5.937500E-03
-1.935000E-03,+2.992187500E+00,-7.109375E-03
-1.930000E-03,+3.015625000E+00,-7.890625E-03
-1.925000E-03,+3.041992187E+00,-6.875000E-03
-1.920000E-03,+3.064453125E+00,-7.031250E-03
-1.915000E-03,+3.084960937E+00,-8.437500E-03
-1.910000E-03,+3.109375000E+00,-7.734375E-03
-1.905000E-03,+3.132812500E+00,-7.421875E-03
-1.900000E-03,+3.153320312E+00,-9.296875E-03
-1.895000E-03,+3.173828125E+00,-9.296875E-03
-1.890000E-03,+3.194335937E+00,-7.812500E-03
-1.885000E-03,+3.211914062E+00,-8.984375E-03
-1.880000E-03,+3.230468750E+00,-10.156250E-03
-1.875000E-03,+3.249023437E+00,-8.671875E-03
-1.870000E-03,+3.264648437E+00,-9.140625E-03
-1.865000E-03,+3.278320312E+00,-10.625000E-03
-1.860000E-03,+3.294921875E+00,-9.765625E-03
-1.855000E-03,+3.311523437E+00,-9.296875E-03
-1.850000E-03,+3.321289062E+00,-10.625000E-03
-1.845000E-03,+3.333984375E+00,-10.625000E-03
-1.840000E-03,+3.347656250E+00,-9.375000E-03
-1.835000E-03,+3.358398437E+00,-10.546875E-03
-1.830000E-03,+3.367187500E+00,-11.171875E-03
-1.825000E-03,+3.376953125E+00,-9.687500E-03
-1.820000E-03,+3.385742187E+00,-10.156250E-03
-1.815000E-03,+3.392578125E+00,-11.484375E-03
-1.810000E-03,+3.400390625E+00,-10.390625E-03
-1.805000E-03,+3.407226562E+00,-10.078125E-03
-1.800000E-03,+3.408203125E+00,-11.484375E-03
-1.795000E-03,+3.413085937E+00,-11.015625E-03
-1.790000E-03,+3.419921875E+00,-9.843750E-03
-1.785000E-03,+3.420898438E+00,-11.015625E-03
-1.780000E-03,+3.419921875E+00,-11.640625E-03
